min,cdn,bitrate,device,p2p,value,cnt
1566645120,3,1200,C1,1,6,9
1566645120,8,500,C1,1,8,378
1566645120,8,1200,C8,1,3,1106
1566645120,1,500,C1,0,0,1
1566645120,1,1200,C8,0,0,2
1566645120,8,1200,C5,1,38,46
1566645120,3,0,C2,0,0,1
1566645120,8,2000,C6,0,0,1
1566645120,3,1200,C1,0,0,3
1566645120,8,500,C2,0,3,10
1566645120,8,0,C8,0,0,6
1566645120,1,1200,C1,1,6,7
1566645120,5,1200,C8,1,0,9
1566645120,1,1200,C7,0,0,6
1566645120,8,500,C7,0,0,18
1566645120,8,1200,C7,0,0,52
1566645120,8,500,C8,1,0,181
1566645120,8,0,C2,0,0,48
1566645120,5,500,C3,0,1,12
1566645120,5,500,C1,0,2,40
1566645120,5,1200,C3,1,11,16
1566645120,3,1200,C3,0,0,10
1566645120,8,500,C3,1,1,196
1566645120,8,500,C1,0,6,6
1566645120,8,500,C3,0,0,9
1566645120,8,2000,C8,1,0,3
1566645120,1,1200,C8,1,0,64
1566645120,1,1200,C3,1,15,21
1566645120,5,500,C3,1,0,14
1566645120,1,8000,C8,1,0,3
1566645120,8,1200,C1,1,578,779
1566645120,8,500,C5,1,0,6
1566645120,1,500,C3,1,0,3
1566645120,1,500,C7,0,0,6
1566645120,8,1200,C3,1,400,553
1566645120,3,500,C1,1,0,2
1566645120,1,1200,C6,0,0,2
1566645120,1,500,C8,1,0,9
1566645120,5,500,C1,1,1,22
1566645120,5,1200,C3,0,1,15
1566645120,5,1200,C1,0,1,33
1566645120,8,1200,C3,0,0,17
1566645120,3,500,C1,0,0,7
1566645120,3,1200,C3,1,11,15
1566645120,1,0,C2,0,0,3
1566645120,3,1200,C8,1,0,11
1566645120,8,1200,C2,0,1,3
1566645120,5,1200,C1,1,42,57
1566645120,8,1200,C8,0,0,8
1566645120,1,500,C1,1,0,1
1566645120,5,0,C1,0,0,8
1566645120,8,1200,C6,0,0,63
1566645180,5,1200,C1,1,33,55
1566645180,8,1200,C8,0,0,8
1566645180,8,500,C5,1,0,6
1566645180,3,1200,C1,0,0,3
1566645180,8,500,C8,1,1,194
1566645180,8,500,C1,1,13,388
1566645180,1,500,C8,1,0,9
1566645180,8,1200,C3,1,262,565
1566645180,1,8000,C8,1,0,3
1566645180,8,0,C8,1,0,1
1566645180,8,2000,C6,0,0,1
1566645180,3,0,C3,1,0,1
1566645180,1,500,C1,0,1,2
1566645180,8,1200,C5,0,0,1
1566645180,5,1200,C1,0,0,29
1566645180,3,500,C1,0,1,7
1566645180,8,1200,C7,0,0,50
1566645180,8,1200,C6,0,0,59
1566645180,8,0,C2,0,0,48
1566645180,3,1200,C1,1,7,13
1566645180,5,1200,C3,1,9,20
1566645180,5,500,C1,1,0,24
1566645180,8,1200,C3,0,0,16
1566645180,1,1200,C8,1,0,63
1566645180,5,0,C1,0,0,6
1566645180,5,1200,C3,0,0,26
1566645180,5,500,C1,0,1,47
1566645180,1,1200,C1,1,4,6
1566645180,3,1200,C8,1,0,12
1566645180,8,1200,C1,0,0,1
1566645180,3,1200,C3,0,0,6
1566645180,5,1200,C8,1,0,9
1566645180,5,500,C3,1,0,11
1566645180,5,500,C3,0,0,11
1566645180,8,0,C8,0,0,5
1566645180,8,1200,C8,1,4,1088
1566645180,8,1200,C1,1,426,785
1566645180,8,500,C7,0,0,18
1566645180,1,1200,C7,0,0,7
1566645180,1,0,C2,0,0,3
1566645180,8,500,C1,0,0,8
1566645180,8,1200,C2,0,2,2
1566645180,3,500,C1,1,0,6
1566645180,3,1200,C3,1,6,13
1566645180,1,500,C7,0,0,6
1566645180,8,500,C2,0,1,12
1566645180,1,1200,C3,1,12,21
1566645180,8,2000,C8,1,0,3
1566645180,8,500,C3,0,0,12
1566645180,1,1200,C6,0,0,2
1566645180,8,500,C3,1,2,197
1566645180,3,0,C5,1,0,1
1566645180,1,500,C3,1,0,4
1566645180,8,1200,C5,1,24,44
1566645240,8,0,C8,0,0,6
1566645240,3,1200,C3,1,11,12
1566645240,8,1200,C8,0,0,5
1566645240,3,500,C1,1,2,6
1566645240,1,500,C8,1,0,9
1566645240,1,500,C7,0,3,6
1566645240,3,500,C5,1,0,1
1566645240,1,1200,C3,1,14,19
1566645240,8,1200,C3,1,473,611
1566645240,1,0,C2,0,0,3
1566645240,8,1200,C5,1,40,50
1566645240,1,8000,C8,1,0,3
1566645240,8,1200,C1,1,719,828
1566645240,1,500,C3,1,0,4
1566645240,3,500,C3,1,1,2
1566645240,8,1200,C2,0,0,1
1566645240,1,1200,C1,1,10,11
1566645240,8,0,C8,1,0,1
1566645240,8,500,C3,1,50,224
1566645240,8,1200,C3,0,0,18
1566645240,5,1200,C8,1,0,9
1566645240,8,500,C7,0,0,18
1566645240,5,1200,C3,1,18,21
1566645240,8,500,C2,0,2,12
1566645240,1,1200,C6,0,0,2
1566645240,1,1200,C7,0,0,6
1566645240,8,1200,C7,0,0,50
1566645240,8,500,C3,0,0,11
1566645240,3,1200,C3,0,0,6
1566645240,8,500,C1,0,0,11
1566645240,5,1200,C1,1,47,54
1566645240,8,500,C5,1,1,8
1566645240,5,1200,C1,0,0,28
1566645240,7,500,C1,1,0,1
1566645240,5,500,C1,1,9,26
1566645240,8,500,C1,1,118,433
1566645240,5,500,C3,0,2,12
1566645240,3,1200,C1,0,0,5
1566645240,8,500,C8,1,3,188
1566645240,8,1200,C6,0,0,62
1566645240,5,500,C1,0,1,51
1566645240,8,2000,C6,0,0,2
1566645240,8,1200,C8,1,9,1036
1566645240,3,1200,C8,1,0,10
1566645240,8,2000,C8,1,0,3
1566645240,1,1200,C5,1,0,1
1566645240,5,500,C3,1,2,11
1566645240,3,500,C1,0,0,12
1566645240,5,1200,C3,0,0,26
1566645240,3,1200,C1,1,15,15
1566645240,1,1200,C1,0,0,1
1566645240,5,0,C1,0,0,8
1566645240,8,0,C2,0,0,52
1566645240,1,1200,C8,1,0,67
1566645240,8,8000,C8,1,0,1
1566645300,5,1200,C8,1,0,5
1566645300,3,1200,C5,1,0,1
1566645300,5,500,C1,1,6,27
1566645300,3,500,C1,0,1,10
1566645300,5,500,C1,0,2,51
1566645300,8,500,C3,1,52,254
1566645300,1,500,C3,1,2,9
1566645300,5,1200,C3,1,17,31
1566645300,1,0,C2,0,0,3
1566645300,1,500,C7,0,3,6
1566645300,8,1200,C1,0,2,4
1566645300,1,1200,C6,0,0,3
1566645300,8,1200,C3,0,0,9
1566645300,8,1200,C5,1,32,45
1566645300,3,0,C5,1,0,1
1566645300,1,1200,C1,1,11,18
1566645300,8,1200,C8,1,8,1037
1566645300,3,500,C3,0,1,2
1566645300,5,1200,C1,0,0,27
1566645300,8,1200,C2,0,0,3
1566645300,1,8000,C8,1,0,3
1566645300,3,1200,C8,1,0,11
1566645300,8,1200,C7,0,0,47
1566645300,5,500,C3,0,0,13
1566645300,5,500,C3,1,5,16
1566645300,8,500,C8,0,0,2
1566645300,8,2000,C6,0,0,1
1566645300,3,1200,C1,0,0,4
1566645300,5,1200,C3,0,0,16
1566645300,5,1200,C1,1,37,59
1566645300,8,500,C1,1,108,452
1566645300,8,1200,C6,0,0,61
1566645300,5,0,C1,0,0,8
1566645300,8,500,C1,0,1,11
1566645300,8,1200,C8,0,0,13
1566645300,3,1200,C3,0,0,6
1566645300,1,500,C8,1,0,9
1566645300,8,500,C2,0,2,12
1566645300,1,1200,C3,1,14,24
1566645300,3,1200,C3,1,10,13
1566645300,3,0,C2,0,0,1
1566645300,1,1200,C1,0,0,3
1566645300,8,500,C5,1,0,6
1566645300,8,1200,C3,1,356,629
1566645300,8,1200,C1,1,574,870
1566645300,3,500,C1,1,1,6
1566645300,8,500,C7,0,0,18
1566645300,8,2000,C8,1,0,3
1566645300,1,1200,C7,0,0,7
1566645300,3,1200,C1,1,12,15
1566645300,8,500,C8,1,1,173
1566645300,1,1200,C8,1,2,76
1566645300,8,0,C2,0,0,47
1566645300,8,500,C3,0,0,6
1566645300,1,1200,C5,1,3,3
1566645300,8,0,C8,0,0,5
1566645360,8,2000,C6,0,0,1
1566645360,3,1200,C3,0,1,10
1566645360,1,1200,C6,0,0,4
1566645360,8,1200,C3,0,0,8
1566645360,3,1200,C1,0,0,5
1566645360,1,1200,C1,0,0,3
1566645360,1,1200,C1,1,10,22
1566645360,5,500,C3,0,0,17
1566645360,8,0,C8,0,0,5
1566645360,1,1200,C8,1,1,79
1566645360,8,1200,C7,0,0,46
1566645360,8,500,C1,0,2,12
1566645360,5,2000,C1,0,0,1
1566645360,1,500,C7,0,1,4
1566645360,1,8000,C8,1,0,3
1566645360,3,1200,C1,1,4,11
1566645360,1,1200,C3,1,11,26
1566645360,8,500,C5,1,2,6
1566645360,5,1200,C1,0,0,41
1566645360,5,0,C1,0,0,7
1566645360,5,500,C1,0,0,48
1566645360,8,500,C8,1,0,173
1566645360,8,500,C3,1,34,273
1566645360,3,1200,C3,1,5,12
1566645360,8,1200,C8,0,0,11
1566645360,3,500,C1,0,2,9
1566645360,8,1200,C3,1,271,692
1566645360,5,1200,C3,1,10,22
1566645360,8,500,C7,0,1,19
1566645360,5,1200,C8,1,0,6
1566645360,8,1200,C8,1,4,1018
1566645360,8,500,C1,1,80,463
1566645360,1,0,C2,0,0,3
1566645360,1,1200,C5,1,1,3
1566645360,5,500,C1,1,3,28
1566645360,8,2000,C8,1,0,2
1566645360,1,500,C3,1,1,9
1566645360,5,500,C3,1,2,16
1566645360,8,500,C2,0,3,12
1566645360,8,0,C2,0,0,51
1566645360,3,1200,C8,1,0,11
1566645360,8,500,C3,0,0,2
1566645360,8,1200,C6,0,1,67
1566645360,5,1200,C1,1,29,57
1566645360,5,1200,C3,0,0,15
1566645360,8,1200,C5,1,20,49
1566645360,1,1200,C7,0,0,9
1566645360,8,1200,C1,0,3,10
1566645360,3,500,C1,1,3,8
1566645360,8,1200,C1,1,416,950
1566645360,1,500,C8,1,0,9
1566645420,8,500,C5,1,0,6
1566645420,1,1200,C7,0,0,9
1566645420,8,0,C8,1,0,1
1566645420,3,500,C1,1,0,5
1566645420,8,1200,C8,1,4,1047
1566645420,1,1200,C8,1,0,97
1566645420,5,1200,C3,1,1,20
1566645420,3,1200,C1,1,5,14
1566645420,8,500,C8,1,0,174
1566645420,1,8000,C8,1,0,3
1566645420,8,2000,C6,0,0,1
1566645420,3,0,C5,1,0,1
1566645420,8,1200,C1,0,0,9
1566645420,8,500,C3,1,5,294
1566645420,8,2000,C8,1,0,3
1566645420,8,1200,C7,0,0,51
1566645420,8,500,C1,0,0,12
1566645420,1,500,C7,0,0,3
1566645420,5,1200,C1,1,9,60
1566645420,8,0,C8,0,0,5
1566645420,1,1200,C5,1,1,2
1566645420,5,0,C1,0,2,12
1566645420,5,1200,C1,0,0,47
1566645420,1,1200,C1,0,0,3
1566645420,8,1200,C6,0,0,76
1566645420,5,1200,C8,1,0,6
1566645420,3,1200,C3,1,4,19
1566645420,1,1200,C1,1,4,23
1566645420,8,1200,C8,0,0,14
1566645420,3,1200,C1,0,0,3
1566645420,8,1200,C3,1,143,674
1566645420,1,0,C2,0,0,3
1566645420,1,500,C3,1,1,10
1566645420,5,500,C1,0,2,56
1566645420,8,0,C2,0,1,56
1566645420,3,500,C1,0,2,7
1566645420,8,500,C7,0,3,21
1566645420,3,1200,C3,0,2,9
1566645420,1,1200,C3,1,6,24
1566645420,8,1200,C5,0,0,1
1566645420,5,500,C1,1,1,22
1566645420,8,1200,C1,1,197,992
1566645420,5,500,C3,0,0,20
1566645420,5,500,C3,1,0,15
1566645420,5,1200,C3,0,0,15
1566645420,8,500,C2,0,4,14
1566645420,8,1200,C5,1,10,56
1566645420,8,500,C1,1,12,503
1566645420,1,500,C8,1,0,9
1566645420,8,1200,C3,0,0,7
1566645420,1,1200,C6,0,0,2
1566645420,3,1200,C8,1,0,12
1566645420,8,500,C3,0,0,3
1566645480,1,1200,C6,0,0,1
1566645480,3,1200,C3,1,0,1
1566645480,8,1200,C1,1,1,21
1566645480,8,1200,C5,1,0,3
1566645480,8,500,C8,1,0,7
1566645480,8,0,C2,0,0,1
1566645480,8,1200,C3,1,0,14
1566645480,1,1200,C8,1,0,1
1566645480,8,500,C1,1,0,5
1566645480,5,500,C3,1,0,1
1566645480,5,1200,C1,1,0,2
1566645480,8,1200,C8,1,0,18
1566645480,8,500,C2,0,1,1
1566645480,8,500,C3,1,0,7
