min,cdn,bitrate,p2p,device,value,cnt
1581750960,3,4500,1,C1,935,46647
1581750960,3,4500,1,C3,536,19408
1581750960,3,4500,1,C5,14,716
1581750960,3,4500,1,C6,74,233
1581750960,3,4500,1,C8,93,27707
1581750960,3,8000,0,C1,0,6
1581750960,3,8000,0,C2,4,203
1581750960,3,8000,0,C3,8,161
1581750960,3,8000,0,C5,0,23
1581750960,3,8000,0,C6,24,2228
1581750960,3,8000,0,C7,8,943
1581750960,3,8000,0,C8,0,73
1581750960,3,8000,1,C1,161,4970
1581750960,3,8000,1,C3,41,1109
1581750960,3,8000,1,C5,36,1234
1581750960,3,8000,1,C6,0,88
1581750960,3,8000,1,C8,10,2298
1581750960,5,0,0,C1,3,134
1581750960,5,0,0,C2,7,299
1581750960,5,0,0,C3,0,6
1581750960,5,0,0,C5,0,1
1581750960,5,0,1,C3,0,11
1581750960,5,0,1,C4,12,12
1581750960,5,0,1,C5,0,2
1581750960,5,500,0,C1,82,4167
1581750960,5,500,0,C2,9,84
1581750960,5,500,0,C3,39,1098
1581750960,5,500,0,C5,0,3
1581750960,5,500,0,C6,1,31
1581750960,5,500,0,C8,0,11
1581750960,5,500,1,C1,153,6345
1581750960,5,500,1,C3,109,2634
1581750960,5,500,1,C4,0,6
1581750960,5,500,1,C5,4,85
1581750960,5,500,1,C8,1,122
1581750960,5,2500,0,C1,115,9614
1581750960,5,2500,0,C2,32,249
1581750960,5,2500,0,C3,106,3602
1581750960,5,2500,0,C5,0,15
1581750960,5,2500,0,C6,3,150
1581750960,5,2500,0,C8,0,38
1581750960,5,2500,1,C1,358,17554
1581750960,5,2500,1,C3,223,6248
1581750960,5,2500,1,C5,15,834
1581750960,5,2500,1,C6,0,3
1581750960,5,2500,1,C8,1,388
1581750960,5,4500,0,C1,7,709
1581750960,5,4500,0,C2,6,120
1581750960,5,4500,0,C3,8,262
1581750960,5,4500,0,C5,0,3
1581750960,5,4500,0,C6,7,269
1581750960,5,4500,0,C8,0,29
1581750960,5,4500,1,C1,212,12653
1581750960,5,4500,1,C3,176,5594
1581750960,5,4500,1,C5,0,112
1581750960,5,4500,1,C6,0,7
1581750960,5,4500,1,C8,4,838
1581750960,5,8000,0,C1,0,9
1581750960,5,8000,0,C2,0,15
1581750960,5,8000,0,C3,2,84
1581750960,5,8000,0,C6,5,794
1581750960,5,8000,0,C7,0,9
1581750960,5,8000,0,C8,0,18
1581750960,5,8000,1,C1,38,1289
1581750960,5,8000,1,C3,16,282
1581750960,5,8000,1,C5,2,146
1581750960,5,8000,1,C6,2,6
1581750960,5,8000,1,C8,1,216
1581750960,6,0,1,C5,0,2
1581750960,6,2500,0,C2,0,1
1581750960,7,0,1,C5,0,3
1581750960,7,500,1,C1,0,1
1581750960,7,2500,1,C3,0,2
1581750960,8,0,0,C2,0,2
1581751020,3,-1,0,C2,0,2
1581751020,3,0,0,C1,7,240
1581751020,3,0,0,C2,48,3156
1581751020,3,0,0,C3,0,2
1581751020,3,0,0,C5,0,1
1581751020,3,0,0,C8,0,23
1581751020,3,0,1,C2,0,3
1581751020,3,0,1,C3,7,54
1581751020,3,0,1,C5,0,2
1581751020,3,500,0,C1,113,2480
1581751020,3,500,0,C2,29,573
1581751020,3,500,0,C3,21,343
1581751020,3,500,0,C5,4,139
1581751020,3,500,0,C6,6,378
1581751020,3,500,0,C7,6,224
1581751020,3,500,0,C8,1,151
1581751020,3,500,1,C1,530,21991
1581751020,3,500,1,C3,221,7223
1581751020,3,500,1,C4,1,64
1581751020,3,500,1,C5,20,475
1581751020,3,500,1,C6,0,6
1581751020,3,500,1,C8,9,2763
1581751020,3,2500,0,C1,176,4964
1581751020,3,2500,0,C2,140,2411
1581751020,3,2500,0,C3,24,598
1581751020,3,2500,0,C5,3,128
1581751020,3,2500,0,C6,20,898
1581751020,3,2500,0,C7,9,288
1581751020,3,2500,0,C8,3,287
1581751020,3,2500,1,C1,1531,72892
1581751020,3,2500,1,C2,1,6
1581751020,3,2500,1,C3,544,21144
1581751020,3,2500,1,C5,96,5582
1581751020,3,2500,1,C6,2,36
1581751020,3,2500,1,C8,18,7572
1581751020,3,4500,0,C1,105,2320
1581751020,3,4500,0,C2,33,1355
1581751020,3,4500,0,C3,23,250
1581751020,3,4500,0,C5,0,4
1581751020,3,4500,0,C6,126,9885
1581751020,3,4500,0,C7,10,315
1581751020,3,4500,0,C8,2,610
1581751020,3,4500,1,C1,956,46443
1581751020,3,4500,1,C3,559,19553
1581751020,3,4500,1,C5,17,716
1581751020,3,4500,1,C6,15,228
1581751020,3,4500,1,C8,114,28210
1581751020,3,8000,0,C1,0,6
1581751020,3,8000,0,C2,4,200
1581751020,3,8000,0,C3,4,173
1581751020,3,8000,0,C5,0,19
1581751020,3,8000,0,C6,24,2217
1581751020,3,8000,0,C7,7,943
1581751020,3,8000,0,C8,0,88
1581751020,3,8000,1,C1,134,4962
1581751020,3,8000,1,C3,55,1179
1581751020,3,8000,1,C5,24,1236
1581751020,3,8000,1,C6,0,89
1581751020,3,8000,1,C8,4,2290
1581751020,5,0,0,C1,1,140
1581751020,5,0,0,C2,8,298
1581751020,5,0,0,C3,0,6
1581751020,5,0,1,C3,3,20
1581751020,5,0,1,C4,12,12
1581751020,5,0,1,C5,1,5
1581751020,5,500,0,C1,78,4144
1581751020,5,500,0,C2,10,84
1581751020,5,500,0,C3,39,1110
1581751020,5,500,0,C5,0,3
1581751020,5,500,0,C6,0,32
1581751020,5,500,0,C8,0,7
1581751020,5,500,1,C1,183,6318
1581751020,5,500,1,C3,116,2707
1581751020,5,500,1,C4,0,6
1581751020,5,500,1,C5,7,86
1581751020,5,500,1,C8,0,116
1581751020,5,2500,0,C1,145,9524
1581751020,5,2500,0,C2,41,246
1581751020,5,2500,0,C3,66,3484
1581751020,5,2500,0,C5,0,14
1581751020,5,2500,0,C6,0,157
1581751020,5,2500,0,C8,1,37
1581751020,5,2500,1,C1,354,17526
1581751020,5,2500,1,C3,227,6493
1581751020,5,2500,1,C5,13,840
1581751020,5,2500,1,C6,0,3
1581751020,5,2500,1,C8,1,396
1581751020,5,4500,0,C1,15,718
1581751020,5,4500,0,C2,4,116
1581751020,5,4500,0,C3,7,324
1581751020,5,4500,0,C5,0,3
1581751020,5,4500,0,C6,3,269
1581751020,5,4500,0,C8,0,27
1581751020,5,4500,1,C1,219,12654
1581751020,5,4500,1,C3,172,5176
1581751020,5,4500,1,C5,3,113
1581751020,5,4500,1,C6,0,9
1581751020,5,4500,1,C8,3,850
1581751020,5,8000,0,C1,0,9
1581751020,5,8000,0,C2,0,19
1581751020,5,8000,0,C3,1,82
1581751020,5,8000,0,C6,6,780
1581751020,5,8000,0,C7,0,9
1581751020,5,8000,0,C8,0,18
1581751020,5,8000,1,C1,30,1266
1581751020,5,8000,1,C3,21,280
1581751020,5,8000,1,C5,3,146
1581751020,5,8000,1,C6,3,6
1581751020,5,8000,1,C8,0,232
1581751020,6,0,1,C5,0,1
1581751020,6,2500,1,C5,0,1
1581751020,7,0,1,C5,0,2
1581751080,3,-1,0,C2,0,2
1581751080,3,0,0,C1,8,227
1581751080,3,0,0,C2,47,3048
1581751080,3,0,0,C3,1,3
1581751080,3,0,0,C8,0,22
1581751080,3,0,1,C2,0,3
1581751080,3,0,1,C3,4,52
1581751080,3,0,1,C5,0,2
1581751080,3,500,0,C1,72,2413
1581751080,3,500,0,C2,31,565
1581751080,3,500,0,C3,16,353
1581751080,3,500,0,C4,0,4
1581751080,3,500,0,C5,2,136
1581751080,3,500,0,C6,9,382
1581751080,3,500,0,C7,3,220
1581751080,3,500,0,C8,0,174
1581751080,3,500,1,C1,376,21361
1581751080,3,500,1,C3,236,7137
1581751080,3,500,1,C4,1,66
1581751080,3,500,1,C5,11,477
1581751080,3,500,1,C6,0,6
1581751080,3,500,1,C8,3,2818
1581751080,3,2500,0,C1,150,4807
1581751080,3,2500,0,C2,113,2348
1581751080,3,2500,0,C3,15,638
1581751080,3,2500,0,C5,2,123
1581751080,3,2500,0,C6,15,916
1581751080,3,2500,0,C7,2,281
1581751080,3,2500,0,C8,2,295
1581751080,3,2500,1,C1,1188,70103
1581751080,3,2500,1,C2,0,6
1581751080,3,2500,1,C3,478,21119
1581751080,3,2500,1,C5,74,5486
1581751080,3,2500,1,C6,3,36
1581751080,3,2500,1,C8,19,7874
1581751080,3,4500,0,C1,81,2268
1581751080,3,4500,0,C2,21,1343
1581751080,3,4500,0,C3,17,273
1581751080,3,4500,0,C5,0,3
1581751080,3,4500,0,C6,112,9839
1581751080,3,4500,0,C7,5,316
1581751080,3,4500,0,C8,1,610
1581751080,3,4500,1,C1,798,44454
1581751080,3,4500,1,C3,530,19757
1581751080,3,4500,1,C5,14,706
1581751080,3,4500,1,C6,11,220
1581751080,3,4500,1,C8,126,28824
1581751080,3,8000,0,C1,0,6
1581751080,3,8000,0,C2,3,201
1581751080,3,8000,0,C3,3,148
1581751080,3,8000,0,C5,0,18
1581751080,3,8000,0,C6,24,2198
1581751080,3,8000,0,C7,10,933
1581751080,3,8000,0,C8,0,89
1581751080,3,8000,1,C1,125,4841
1581751080,3,8000,1,C3,39,1165
1581751080,3,8000,1,C5,19,1197
1581751080,3,8000,1,C6,0,87
1581751080,3,8000,1,C8,5,2308
1581751080,5,0,0,C1,1,142
1581751080,5,0,0,C2,7,297
1581751080,5,0,0,C3,0,5
1581751080,5,0,0,C5,0,1
1581751080,5,0,1,C3,0,14
1581751080,5,0,1,C4,12,12
1581751080,5,0,1,C5,0,4
1581751080,5,500,0,C1,49,4050
1581751080,5,500,0,C2,10,81
1581751080,5,500,0,C3,11,1073
1581751080,5,500,0,C5,0,5
1581751080,5,500,0,C6,1,29
1581751080,5,500,0,C8,0,5
1581751080,5,500,1,C1,153,6196
1581751080,5,500,1,C3,104,2770
1581751080,5,500,1,C4,0,6
1581751080,5,500,1,C5,4,82
1581751080,5,500,1,C8,0,123
1581751080,5,2500,0,C1,101,9064
1581751080,5,2500,0,C2,30,237
1581751080,5,2500,0,C3,48,3391
1581751080,5,2500,0,C5,3,25
1581751080,5,2500,0,C6,2,147
1581751080,5,2500,0,C8,0,39
1581751080,5,2500,1,C1,282,16929
1581751080,5,2500,1,C3,193,5975
1581751080,5,2500,1,C5,19,842
1581751080,5,2500,1,C6,0,5
1581751080,5,2500,1,C8,4,409
1581751080,5,4500,0,C1,6,671
1581751080,5,4500,0,C2,3,113
1581751080,5,4500,0,C3,10,295
1581751080,5,4500,0,C5,0,3
1581751080,5,4500,0,C6,1,269
1581751080,5,4500,0,C8,0,27
1581751080,5,4500,1,C1,174,12034
1581751080,5,4500,1,C3,161,5325
1581751080,5,4500,1,C5,3,109
1581751080,5,4500,1,C6,0,9
1581751080,5,4500,1,C8,1,930
1581751080,5,8000,0,C1,0,9
1581751080,5,8000,0,C2,0,19
1581751080,5,8000,0,C3,8,85
1581751080,5,8000,0,C6,5,787
1581751080,5,8000,0,C7,0,9
1581751080,5,8000,0,C8,0,19
1581751080,5,8000,1,C1,29,1215
1581751080,5,8000,1,C3,13,272
1581751080,5,8000,1,C5,2,139
1581751080,5,8000,1,C6,3,6
1581751080,5,8000,1,C8,0,231
1581751080,6,500,0,C5,0,1
1581751080,7,2500,1,C5,0,1
1581751080,8,4500,0,C2,0,1
1581751140,3,-1,0,C2,3,6
1581751140,3,0,0,C1,7,217
1581751140,3,0,0,C2,52,3051
1581751140,3,0,0,C3,0,6
1581751140,3,0,0,C8,0,20
1581751140,3,0,1,C2,0,3
1581751140,3,0,1,C3,3,49
1581751140,3,0,1,C5,0,1
1581751140,3,500,0,C1,76,2390
1581751140,3,500,0,C2,30,567
1581751140,3,500,0,C3,27,402
1581751140,3,500,0,C5,0,137
1581751140,3,500,0,C6,14,402
1581751140,3,500,0,C7,5,224
1581751140,3,500,0,C8,1,156
1581751140,3,500,1,C1,472,21009
1581751140,3,500,1,C3,243,6903
1581751140,3,500,1,C4,1,63
1581751140,3,500,1,C5,19,478
1581751140,3,500,1,C6,0,6
1581751140,3,500,1,C8,9,2815
1581751140,3,2500,0,C1,174,4793
1581751140,3,2500,0,C2,125,2342
1581751140,3,2500,0,C3,19,591
1581751140,3,2500,0,C5,1,122
1581751140,3,2500,0,C6,21,895
1581751140,3,2500,0,C7,2,285
1581751140,3,2500,0,C8,2,295
1581751140,3,2500,1,C1,1448,69405
1581751140,3,2500,1,C2,1,6
1581751140,3,2500,1,C3,571,20408
1581751140,3,2500,1,C5,100,5396
1581751140,3,2500,1,C6,4,34
1581751140,3,2500,1,C8,26,7660
1581751140,3,4500,0,C1,100,2276
1581751140,3,4500,0,C2,24,1359
1581751140,3,4500,0,C3,42,313
1581751140,3,4500,0,C5,0,3
1581751140,3,4500,0,C6,114,9835
1581751140,3,4500,0,C7,22,319
1581751140,3,4500,0,C8,7,628
1581751140,3,4500,1,C1,1390,44035
1581751140,3,4500,1,C3,693,19982
1581751140,3,4500,1,C5,26,696
1581751140,3,4500,1,C6,13,220
1581751140,3,4500,1,C8,503,28394
1581751140,3,8000,0,C1,0,6
1581751140,3,8000,0,C2,3,200
1581751140,3,8000,0,C3,6,162
1581751140,3,8000,0,C5,0,18
1581751140,3,8000,0,C6,19,2179
1581751140,3,8000,0,C7,14,927
1581751140,3,8000,0,C8,0,87
1581751140,3,8000,1,C1,108,4800
1581751140,3,8000,1,C3,43,1221
1581751140,3,8000,1,C5,19,1185
1581751140,3,8000,1,C6,0,86
1581751140,3,8000,1,C8,6,2351
1581751140,5,-1,0,C2,0,1
1581751140,5,0,0,C1,2,142
1581751140,5,0,0,C2,7,288
1581751140,5,0,0,C3,0,1
1581751140,5,0,1,C3,0,24
1581751140,5,0,1,C4,12,12
1581751140,5,0,1,C5,0,1
1581751140,5,500,0,C1,88,4012
1581751140,5,500,0,C2,9,80
1581751140,5,500,0,C3,25,1082
1581751140,5,500,0,C5,0,6
1581751140,5,500,0,C6,0,27
1581751140,5,500,0,C8,0,11
1581751140,5,500,1,C1,183,6130
1581751140,5,500,1,C3,106,2742
1581751140,5,500,1,C4,1,9
1581751140,5,500,1,C5,2,79
1581751140,5,500,1,C8,0,119
1581751140,5,2500,0,C1,113,8981
1581751140,5,2500,0,C2,38,241
1581751140,5,2500,0,C3,69,3412
1581751140,5,2500,0,C5,0,21
1581751140,5,2500,0,C6,0,151
1581751140,5,2500,0,C8,0,34
1581751140,5,2500,1,C1,378,16803
1581751140,5,2500,1,C3,208,6518
1581751140,5,2500,1,C5,21,831
1581751140,5,2500,1,C6,0,6
1581751140,5,2500,1,C8,2,388
1581751140,5,4500,0,C1,8,684
1581751140,5,4500,0,C2,3,115
1581751140,5,4500,0,C3,10,277
1581751140,5,4500,0,C5,0,3
1581751140,5,4500,0,C6,4,266
1581751140,5,4500,0,C7,0,1
1581751140,5,4500,0,C8,0,23
1581751140,5,4500,1,C1,343,11959
1581751140,5,4500,1,C3,215,5356
1581751140,5,4500,1,C5,2,109
1581751140,5,4500,1,C6,0,9
1581751140,5,4500,1,C8,18,886
1581751140,5,8000,0,C1,0,12
1581751140,5,8000,0,C2,0,14
1581751140,5,8000,0,C3,5,74
1581751140,5,8000,0,C6,8,789
1581751140,5,8000,0,C7,0,12
1581751140,5,8000,0,C8,0,16
1581751140,5,8000,1,C1,26,1222
1581751140,5,8000,1,C3,13,257
1581751140,5,8000,1,C5,0,137
1581751140,5,8000,1,C6,2,6
1581751140,5,8000,1,C8,0,258
1581751140,6,0,1,C5,0,1
1581751140,6,2500,0,C1,0,1
1581751140,7,0,1,C5,0,1
1581751140,8,2000,1,C1,0,1
1581751200,3,-1,0,C2,0,4
1581751200,3,0,0,C1,7,227
1581751200,3,0,0,C2,64,3078
1581751200,3,0,0,C3,2,3
1581751200,3,0,0,C5,0,1
1581751200,3,0,0,C8,0,16
1581751200,3,0,1,C2,0,3
1581751200,3,0,1,C3,11,85
1581751200,3,0,1,C5,1,6
1581751200,3,500,0,C1,109,2364
1581751200,3,500,0,C2,34,575
1581751200,3,500,0,C3,24,377
1581751200,3,500,0,C5,4,135
1581751200,3,500,0,C6,9,375
1581751200,3,500,0,C7,8,222
1581751200,3,500,0,C8,0,143
1581751200,3,500,1,C1,507,20532
1581751200,3,500,1,C3,231,6913
1581751200,3,500,1,C4,0,55
1581751200,3,500,1,C5,17,468
1581751200,3,500,1,C6,0,6
1581751200,3,500,1,C8,5,2594
1581751200,3,2500,0,C1,214,4730
1581751200,3,2500,0,C2,157,2402
1581751200,3,2500,0,C3,26,611
1581751200,3,2500,0,C5,4,121
1581751200,3,2500,0,C6,15,939
1581751200,3,2500,0,C7,5,321
1581751200,3,2500,0,C8,2,285
1581751200,3,2500,1,C1,1549,68103
1581751200,3,2500,1,C2,0,6
1581751200,3,2500,1,C3,582,20431
1581751200,3,2500,1,C5,95,5368
1581751200,3,2500,1,C6,4,29
1581751200,3,2500,1,C8,26,7283
1581751200,3,4500,0,C1,22,453
1581751200,3,4500,0,C2,202,1537
1581751200,3,4500,0,C3,8,129
1581751200,3,4500,0,C5,0,4
1581751200,3,4500,0,C6,434,11477
1581751200,3,4500,0,C7,71,190
1581751200,3,4500,0,C8,58,113
1581751200,3,4500,1,C1,18973,40292
1581751200,3,4500,1,C3,1798,17231
1581751200,3,4500,1,C5,269,645
1581751200,3,4500,1,C6,79,202
1581751200,3,4500,1,C8,1243,26137
1581751200,3,8000,0,C1,0,6
1581751200,3,8000,0,C2,3,199
1581751200,3,8000,0,C3,7,158
1581751200,3,8000,0,C5,0,18
1581751200,3,8000,0,C6,24,2275
1581751200,3,8000,0,C7,6,964
1581751200,3,8000,0,C8,0,73
1581751200,3,8000,1,C1,86,5122
1581751200,3,8000,1,C3,46,1200
1581751200,3,8000,1,C5,24,1189
1581751200,3,8000,1,C6,4,93
1581751200,3,8000,1,C8,2,2267
1581751200,5,0,0,C1,0,140
1581751200,5,0,0,C2,5,300
1581751200,5,0,0,C3,0,1
1581751200,5,0,1,C3,1,15
1581751200,5,0,1,C4,12,12
1581751200,5,0,1,C5,0,3
1581751200,5,500,0,C1,65,3939
1581751200,5,500,0,C2,12,88
1581751200,5,500,0,C3,41,1062
1581751200,5,500,0,C5,0,6
1581751200,5,500,0,C6,0,26
1581751200,5,500,0,C8,0,15
1581751200,5,500,1,C1,164,6071
1581751200,5,500,1,C3,119,2660
1581751200,5,500,1,C4,0,9
1581751200,5,500,1,C5,8,80
1581751200,5,500,1,C8,0,100
1581751200,5,2500,0,C1,152,8814
1581751200,5,2500,0,C2,41,235
1581751200,5,2500,0,C3,96,3294
1581751200,5,2500,0,C5,0,17
1581751200,5,2500,0,C6,6,151
1581751200,5,2500,0,C8,0,32
1581751200,5,2500,1,C1,411,16699
1581751200,5,2500,1,C3,271,6239
1581751200,5,2500,1,C5,21,830
1581751200,5,2500,1,C6,0,6
1581751200,5,2500,1,C8,1,387
1581751200,5,4500,0,C1,243,562
1581751200,5,4500,0,C2,52,129
1581751200,5,4500,0,C3,80,241
1581751200,5,4500,0,C5,1,3
1581751200,5,4500,0,C6,49,302
1581751200,5,4500,0,C7,0,2
1581751200,5,4500,0,C8,4,15
1581751200,5,4500,1,C1,4955,11260
1581751200,5,4500,1,C3,539,4752
1581751200,5,4500,1,C5,44,116
1581751200,5,4500,1,C6,3,5
1581751200,5,4500,1,C8,42,855
1581751200,5,8000,0,C1,0,12
1581751200,5,8000,0,C2,0,12
1581751200,5,8000,0,C3,1,77
1581751200,5,8000,0,C6,9,840
1581751200,5,8000,0,C7,0,14
1581751200,5,8000,0,C8,0,13
1581751200,5,8000,1,C1,18,1389
1581751200,5,8000,1,C3,8,282
1581751200,5,8000,1,C5,4,136
1581751200,5,8000,1,C6,2,8
1581751200,5,8000,1,C8,0,248
1581751200,6,0,1,C5,0,3
1581751200,7,0,1,C5,0,1
1581751200,7,2500,0,C2,0,1
1581751200,7,2500,1,C1,0,1
1581751260,3,-1,0,C2,0,1
1581751260,3,0,0,C1,4,216
1581751260,3,0,0,C2,59,2989
1581751260,3,0,0,C3,0,5
1581751260,3,0,0,C8,0,22
1581751260,3,0,1,C2,0,3
1581751260,3,0,1,C3,4,74
1581751260,3,0,1,C5,0,1
1581751260,3,500,0,C1,82,2242
1581751260,3,500,0,C2,34,565
1581751260,3,500,0,C3,34,332
1581751260,3,500,0,C5,3,126
1581751260,3,500,0,C6,6,376
1581751260,3,500,0,C7,4,210
1581751260,3,500,0,C8,0,149
1581751260,3,500,1,C1,465,18628
1581751260,3,500,1,C3,249,6570
1581751260,3,500,1,C4,2,54
1581751260,3,500,1,C5,19,447
1581751260,3,500,1,C6,0,6
1581751260,3,500,1,C8,7,2564
1581751260,3,2000,1,C1,0,1
1581751260,3,2500,0,C1,180,4424
1581751260,3,2500,0,C2,139,2308
1581751260,3,2500,0,C3,20,514
1581751260,3,2500,0,C5,1,105
1581751260,3,2500,0,C6,14,922
1581751260,3,2500,0,C7,3,313
1581751260,3,2500,0,C8,0,283
1581751260,3,2500,1,C1,1297,62213
1581751260,3,2500,1,C2,0,8
1581751260,3,2500,1,C3,605,19559
1581751260,3,2500,1,C5,100,5167
1581751260,3,2500,1,C6,4,30
1581751260,3,2500,1,C8,26,7252
1581751260,3,4500,0,C1,10,269
1581751260,3,4500,0,C2,39,1279
1581751260,3,4500,0,C3,11,129
1581751260,3,4500,0,C5,1,6
1581751260,3,4500,0,C6,143,9690
1581751260,3,4500,0,C7,2,172
1581751260,3,4500,0,C8,3,415
1581751260,3,4500,1,C1,714,38539
1581751260,3,4500,1,C3,1045,19682
1581751260,3,4500,1,C5,11,610
1581751260,3,4500,1,C6,132,189
1581751260,3,4500,1,C8,137,26494
1581751260,3,8000,0,C1,0,7
1581751260,3,8000,0,C2,7,193
1581751260,3,8000,0,C3,3,140
1581751260,3,8000,0,C5,0,18
1581751260,3,8000,0,C6,26,2194
1581751260,3,8000,0,C7,10,940
1581751260,3,8000,0,C8,0,75
1581751260,3,8000,1,C1,138,4942
1581751260,3,8000,1,C3,40,1171
1581751260,3,8000,1,C5,22,1150
1581751260,3,8000,1,C6,4,90
1581751260,3,8000,1,C8,6,2302
1581751260,5,0,0,C1,1,137
1581751260,5,0,0,C2,10,283
1581751260,5,0,0,C3,0,3
1581751260,5,0,1,C3,0,16
1581751260,5,0,1,C4,12,12
1581751260,5,0,1,C5,0,2
1581751260,5,500,0,C1,78,3684
1581751260,5,500,0,C2,7,85
1581751260,5,500,0,C3,36,1002
1581751260,5,500,0,C5,0,6
1581751260,5,500,0,C6,0,26
1581751260,5,500,0,C8,2,14
1581751260,5,500,1,C1,180,5539
1581751260,5,500,1,C3,128,2582
1581751260,5,500,1,C4,0,9
1581751260,5,500,1,C5,5,82
1581751260,5,500,1,C8,1,106
1581751260,5,2000,0,C1,0,1
1581751260,5,2500,0,C1,95,8002
1581751260,5,2500,0,C2,30,224
1581751260,5,2500,0,C3,64,3082
1581751260,5,2500,0,C5,0,15
1581751260,5,2500,0,C6,5,152
1581751260,5,2500,0,C8,0,43
1581751260,5,2500,1,C1,315,15274
1581751260,5,2500,1,C3,201,5925
1581751260,5,2500,1,C5,16,791
1581751260,5,2500,1,C6,0,6
1581751260,5,2500,1,C8,1,372
1581751260,5,4500,0,C1,36,459
1581751260,5,4500,0,C2,9,110
1581751260,5,4500,0,C3,19,249
1581751260,5,4500,0,C5,1,4
1581751260,5,4500,0,C6,9,292
1581751260,5,4500,0,C7,0,2
1581751260,5,4500,0,C8,0,23
1581751260,5,4500,1,C1,180,10986
1581751260,5,4500,1,C3,319,5464
1581751260,5,4500,1,C5,0,117
1581751260,5,4500,1,C6,0,3
1581751260,5,4500,1,C8,2,1158
1581751260,5,8000,0,C1,0,12
1581751260,5,8000,0,C2,0,12
1581751260,5,8000,0,C3,1,94
1581751260,5,8000,0,C6,8,808
1581751260,5,8000,0,C7,0,12
1581751260,5,8000,0,C8,0,18
1581751260,5,8000,1,C1,47,1386
1581751260,5,8000,1,C3,5,250
1581751260,5,8000,1,C5,7,135
1581751260,5,8000,1,C6,3,9
1581751260,5,8000,1,C8,0,266
1581751260,6,0,1,C5,0,3
1581751260,7,0,1,C5,0,1
1581751260,7,2500,0,C2,0,1
1581751320,3,-1,0,C2,1,4
1581751320,3,0,0,C1,3,246
1581751320,3,0,0,C2,55,2983
1581751320,3,0,0,C3,0,4
1581751320,3,0,0,C8,0,22
1581751320,3,0,1,C2,0,3
1581751320,3,0,1,C3,5,51
1581751320,3,0,1,C5,0,4
1581751320,3,500,0,C1,81,2322
1581751320,3,500,0,C2,30,563
1581751320,3,500,0,C3,34,333
1581751320,3,500,0,C5,1,129
1581751320,3,500,0,C6,6,358
1581751320,3,500,0,C7,5,212
1581751320,3,500,0,C8,0,141
1581751320,3,500,1,C1,399,18955
1581751320,3,500,1,C3,204,6776
1581751320,3,500,1,C4,0,54
1581751320,3,500,1,C5,8,428
1581751320,3,500,1,C6,0,7
1581751320,3,500,1,C8,3,2591
1581751320,3,2500,0,C1,155,4599
1581751320,3,2500,0,C2,130,2297
1581751320,3,2500,0,C3,22,551
1581751320,3,2500,0,C5,2,109
1581751320,3,2500,0,C6,16,933
1581751320,3,2500,0,C7,0,314
1581751320,3,2500,0,C8,3,297
1581751320,3,2500,1,C1,1077,64053
1581751320,3,2500,1,C2,0,6
1581751320,3,2500,1,C3,503,19540
1581751320,3,2500,1,C5,73,5222
1581751320,3,2500,1,C6,3,30
1581751320,3,2500,1,C8,25,7480
1581751320,3,3000,1,C1,0,1
1581751320,3,4500,0,C1,24,459
1581751320,3,4500,0,C2,29,1279
1581751320,3,4500,0,C3,12,126
1581751320,3,4500,0,C5,0,4
1581751320,3,4500,0,C6,132,9624
1581751320,3,4500,0,C7,2,201
1581751320,3,4500,0,C8,3,534
1581751320,3,4500,1,C1,722,40057
1581751320,3,4500,1,C3,1013,20313
1581751320,3,4500,1,C5,6,611
1581751320,3,4500,1,C6,127,187
1581751320,3,4500,1,C8,78,26996
1581751320,3,8000,0,C1,0,6
1581751320,3,8000,0,C2,8,190
1581751320,3,8000,0,C3,4,141
1581751320,3,8000,0,C5,0,17
1581751320,3,8000,0,C6,23,2187
1581751320,3,8000,0,C7,4,944
1581751320,3,8000,0,C8,2,87
1581751320,3,8000,1,C1,115,5110
1581751320,3,8000,1,C3,45,1197
1581751320,3,8000,1,C5,25,1142
1581751320,3,8000,1,C6,3,87
1581751320,3,8000,1,C8,6,2396
1581751320,5,0,0,C1,2,150
1581751320,5,0,0,C2,8,282
1581751320,5,0,0,C3,0,3
1581751320,5,0,1,C3,0,10
1581751320,5,0,1,C4,12,12
1581751320,5,0,1,C5,0,4
1581751320,5,500,0,C1,68,3807
1581751320,5,500,0,C2,10,83
1581751320,5,500,0,C3,29,1010
1581751320,5,500,0,C5,0,5
1581751320,5,500,0,C6,0,26
1581751320,5,500,0,C8,0,11
1581751320,5,500,1,C1,145,5691
1581751320,5,500,1,C3,99,2619
1581751320,5,500,1,C4,0,9
1581751320,5,500,1,C5,5,80
1581751320,5,500,1,C8,0,102
1581751320,5,2500,0,C1,85,8319
1581751320,5,2500,0,C2,25,219
1581751320,5,2500,0,C3,39,3138
1581751320,5,2500,0,C5,0,18
1581751320,5,2500,0,C6,3,146
1581751320,5,2500,0,C8,1,38
1581751320,5,2500,1,C1,312,15953
1581751320,5,2500,1,C3,194,5764
1581751320,5,2500,1,C5,16,817
1581751320,5,2500,1,C6,0,6
1581751320,5,2500,1,C8,1,394
1581751320,5,4500,0,C1,6,488
1581751320,5,4500,0,C2,1,114
1581751320,5,4500,0,C3,6,249
1581751320,5,4500,0,C5,0,3
1581751320,5,4500,0,C6,3,280
1581751320,5,4500,0,C7,0,3
1581751320,5,4500,0,C8,0,30
1581751320,5,4500,1,C1,166,11365
1581751320,5,4500,1,C3,333,5743
