min,cdn,bitrate,p2p,device,value,cnt
1569184500,8,2000,1,C8,0,1113
1569184920,8,1200,1,C8,0,3
1569184800,8,4000,1,C5,0,35
1569184680,5,4000,0,C3,0,33
1569184860,5,500,1,C8,0,2
1569184560,1,1200,1,C3,0,9
1569184680,8,1200,0,C3,0,80
1569184500,1,2000,1,C8,0,47
1569184680,3,4000,1,C3,0,3
1569184560,3,6000,0,C6,0,2
1569184680,5,6000,0,C3,0,22
1569184800,8,6000,1,C5,2,160
1569184620,5,500,0,C1,5,275
1569184620,8,2000,0,C3,1,332
1569184620,3,500,1,C1,0,15
1569184560,3,4000,0,C6,0,2
1569184680,3,6000,1,C3,0,24
1569184320,8,2000,1,C8,2,1135
1569184320,8,2000,0,C2,1,67
1569184560,1,500,1,C8,0,2
1569184920,8,500,1,C3,0,16
1569184680,1,2000,1,C8,0,47
1569184920,3,2000,0,C1,0,1
1569184800,8,4000,0,C8,15,47
1569184800,3,1200,1,C8,0,3
1569184800,8,500,0,C1,1,49
1569184800,3,2000,1,C3,2,58
1569184320,5,2000,1,C3,10,418
1569184860,8,6000,1,C1,11,1672
1569184500,8,6000,0,C7,0,114
1569184320,8,500,1,C1,29,1874
1569184740,1,2000,1,C3,1,38
1569184800,5,2000,0,C3,110,380
1569184320,3,2000,0,C3,0,6
1569184620,8,4000,1,C5,1,36
1569184680,5,0,1,C3,0,1
1569184920,5,2000,1,C1,0,34
1569184860,8,4000,1,C1,7,529
1569184500,8,4000,0,C7,0,21
1569184860,3,1200,0,C1,0,20
1569184500,5,2000,1,C1,6,1447
1569184800,8,6000,0,C8,0,7
1569184500,3,2000,0,C1,0,22
1569184500,8,500,1,C3,10,749
1569184860,5,1200,1,C1,0,145
1569184920,8,6000,0,C7,0,3
1569184620,8,6000,1,C5,5,158
1569184860,1,4000,1,C1,0,19
1569184500,8,6000,0,C2,0,6
1569184500,1,500,1,C3,6,30
1569184620,1,6000,1,C5,0,9
1569184440,3,6000,1,C8,0,7
1569184500,8,4000,0,C2,3,44
1569184920,1,500,1,C3,0,3
1569184680,8,2000,1,C8,5,1120
1569184800,1,4000,0,C8,0,3
1569184740,5,500,1,C1,3,84
1569184860,1,6000,1,C1,0,93
1569184500,1,6000,0,C7,0,12
1569184560,8,500,0,C2,2,6
1569184680,5,6000,0,C5,0,1
1569184320,1,500,1,C1,3,27
1569184740,3,500,0,C1,0,24
1569184620,1,4000,1,C5,0,3
1569184680,3,6000,1,C5,0,3
1569184740,8,2000,1,C3,61,6779
1569184440,3,4000,1,C8,0,12
1569184620,8,0,0,C2,2,102
1569184680,8,6000,1,C5,3,158
1569184800,8,2000,0,C6,1,26
1569184440,8,4000,1,C8,108,2343
1569184740,3,2000,1,C3,3,56
1569184740,8,500,0,C1,5,52
1569184380,1,500,1,C8,0,2
1569184680,5,2000,0,C8,0,3
1569184800,1,1200,1,C8,0,2
1569184380,4,500,1,C3,0,1
1569184380,8,6000,0,C2,0,6
1569184680,3,2000,1,C8,0,23
1569184740,5,2000,0,C3,2,371
1569184800,1,2000,1,C3,0,37
1569184500,1,2000,0,C1,0,6
1569184740,8,0,0,C2,1,103
1569184680,8,4000,1,C5,0,36
1569184440,8,6000,1,C8,0,249
1569184380,8,4000,0,C2,3,42
1569184500,3,500,1,C3,3,18
1569184800,5,6000,1,C8,0,6
1569184500,8,2000,0,C1,10,84
1569184560,8,2000,0,C5,1,16
1569184860,5,4000,0,C1,0,33
1569184440,1,6000,1,C8,0,20
1569184620,3,6000,1,C5,0,2
1569184680,1,4000,1,C5,0,3
1569184620,4,2000,1,C3,0,3
1569184860,8,1200,0,C1,5,32
1569184860,3,4000,1,C1,0,27
1569184500,5,500,0,C3,0,86
1569184800,3,6000,0,C8,0,2
1569184860,5,6000,0,C1,0,25
1569184440,1,4000,1,C8,2,55
1569184800,1,2000,0,C6,0,5
1569184320,8,2000,0,C3,0,312
1569184680,1,6000,1,C5,0,9
1569184320,3,500,1,C1,0,12
1569184800,5,500,1,C1,4,83
1569184800,5,4000,1,C8,1,17
1569184380,8,500,1,C8,0,451
1569184920,8,500,0,C2,0,1
1569184920,8,2000,0,C1,0,1
1569184800,8,1200,1,C8,0,135
1569184800,3,4000,0,C8,0,6
1569184920,3,500,1,C3,0,1
1569184800,8,2000,1,C3,77,6776
1569184860,3,6000,1,C1,0,53
1569184320,5,500,0,C1,90,273
1569184800,3,500,0,C1,0,26
1569184620,8,500,1,C1,33,1976
1569184560,8,4000,0,C6,3,319
1569184500,1,4000,1,C5,0,3
1569184440,1,1200,1,C1,0,9
1569184620,3,2000,0,C3,0,6
1569184320,3,2000,1,C8,0,27
1569184680,8,6000,1,C3,19,1240
1569184320,5,2000,0,C8,0,3
1569184800,3,6000,1,C5,0,3
1569184740,1,6000,1,C8,0,20
1569184620,5,2000,1,C3,63,375
1569184380,1,2000,1,C1,1,54
1569184680,8,4000,1,C3,3,289
1569184680,3,1200,0,C3,0,10
1569184500,1,6000,1,C5,0,10
1569184560,8,6000,0,C6,1,37
1569184680,8,500,0,C7,0,9
1569184740,1,4000,1,C8,1,53
1569184680,5,1200,1,C3,1,39
1569184380,8,2000,1,C1,109,11467
1569184680,1,4000,1,C3,0,11
1569184560,8,500,1,C4,1,21
1569184500,3,2000,1,C8,0,26
1569184560,8,4000,0,C3,0,6
1569184560,3,1200,1,C3,3,13
1569184380,3,500,0,C3,0,3
1569184500,8,6000,1,C5,1,157
1569184440,3,6000,0,C1,0,3
1569184560,1,6000,0,C6,0,7
1569184440,5,6000,1,C1,2,205
1569184740,8,4000,1,C8,65,2379
1569184680,1,500,0,C7,0,6
1569184500,5,2000,0,C8,0,3
1569184620,8,1200,0,C2,0,18
1569184560,5,1200,0,C3,0,168
1569184380,5,500,1,C3,0,15
1569184620,1,500,1,C1,3,27
1569184560,1,4000,0,C6,0,3
1569184920,8,6000,0,C8,0,1
1569184680,8,2000,0,C2,6,66
1569184500,8,4000,1,C5,0,33
1569184440,8,1200,1,C1,15,1873
1569184380,5,6000,0,C7,0,3
1569184560,8,6000,0,C3,0,61
1569184440,3,4000,0,C1,0,6
1569184680,1,6000,1,C3,1,67
1569184440,8,2000,0,C7,0,8
1569184740,8,6000,1,C8,3,252
1569184440,5,4000,1,C1,0,77
1569184860,3,1200,1,C1,0,21
1569184860,8,4000,0,C1,1,6
1569184500,5,2000,0,C1,3,1025
1569184800,8,6000,1,C8,2,244
1569184500,3,2000,1,C1,0,122
1569184500,8,500,0,C3,0,66
1569184860,5,1200,0,C1,0,380
1569184380,5,500,1,C8,0,3
1569184680,1,2000,0,C8,0,17
1569184920,8,500,0,C3,0,2
1569184920,3,2000,1,C1,0,2
1569184800,8,4000,1,C8,53,2309
1569184800,8,500,1,C1,35,1989
1569184800,3,2000,0,C3,0,7
1569184320,5,2000,0,C3,1,430
1569184860,8,6000,0,C1,0,9
1569184320,8,500,0,C1,9,32
1569184440,1,1200,1,C8,0,2
1569184800,5,2000,1,C3,11,391
1569184320,3,2000,1,C3,3,60
1569184920,5,2000,0,C1,0,32
1569184680,8,2000,0,C8,1,26
1569184800,1,4000,1,C8,1,50
1569184740,5,500,0,C1,3,279
1569184800,1,500,1,C1,6,30
1569184440,5,4000,1,C8,1,21
1569184680,5,6000,1,C5,0,6
1569184740,3,500,1,C1,0,15
1569184440,8,2000,0,C2,2,70
1569184740,8,2000,0,C3,0,323
1569184440,8,1200,1,C8,0,125
1569184440,3,4000,0,C8,0,6
1569184440,8,500,1,C5,0,15
1569184440,5,6000,1,C8,0,6
1569184800,1,6000,1,C8,0,23
1569184380,8,1200,0,C2,3,18
1569184680,8,1200,1,C5,0,55
1569184440,3,6000,0,C8,0,3
1569184740,8,1200,1,C8,0,127
1569184740,3,4000,0,C8,0,5
1569184380,8,4000,0,C7,0,18
1569184500,5,6000,1,C5,0,6
1569184620,8,4000,0,C2,1,43
1569184560,5,4000,0,C3,0,30
1569184380,5,2000,1,C1,9,1431
1569184380,8,500,1,C3,108,754
1569184560,8,1200,0,C3,0,72
1569184560,3,4000,1,C3,0,3
1569184380,3,2000,0,C1,0,22
1569184500,8,0,0,C2,0,103
1569184500,8,2000,0,C8,3,22
1569184680,1,1200,1,C3,0,9
1569184560,4,0,1,C3,0,1
1569184740,5,4000,1,C8,1,19
1569184440,8,6000,1,C1,12,1676
1569184620,8,6000,0,C2,0,6
1569184560,5,6000,0,C3,0,18
1569184380,8,6000,0,C7,0,113
1569184440,5,1200,1,C1,0,128
1569184740,8,500,1,C5,0,18
1569184740,3,6000,0,C8,0,3
1569184500,8,1200,1,C5,1,55
1569184440,8,4000,1,C1,10,509
1569184620,1,2000,1,C3,12,38
1569184440,3,1200,0,C1,0,21
1569184740,5,6000,1,C8,0,6
1569184560,3,6000,1,C3,0,25
1569184320,1,2000,0,C8,0,17
1569184680,5,6000,1,C3,1,84
1569184380,1,6000,0,C7,0,15
1569184620,5,500,1,C1,1,89
1569184620,8,2000,1,C3,2295,6913
1569184440,1,4000,1,C1,1,15
1569184620,3,500,0,C1,1,24
1569184560,8,1200,0,C6,1,28
1569184320,8,2000,0,C8,3,30
1569184740,1,1200,1,C8,0,3
1569184560,5,6000,0,C6,0,4
1569184680,5,4000,1,C3,0,19
1569184380,1,500,1,C3,10,32
1569184680,8,1200,1,C3,21,1422
1569184500,1,2000,0,C8,0,17
1569184680,3,4000,0,C3,0,3
1569184440,1,6000,1,C1,0,84
1569184800,4,2000,1,C3,0,1
1569184380,1,2000,0,C1,0,6
1569184680,3,1200,1,C3,1,15
1569184680,8,4000,0,C3,0,11
1569184860,8,500,1,C8,0,478
1569184920,4,500,1,C3,0,1
1569184560,1,4000,1,C3,1,12
1569184860,1,2000,0,C6,0,8
1569184560,1,500,0,C7,0,6
1569184740,1,4000,0,C8,0,3
1569184680,5,1200,0,C3,0,173
1569184800,8,1200,1,C5,0,57
1569184620,8,500,0,C1,3,30
1569184620,3,2000,1,C3,18,58
1569184320,3,2000,0,C8,0,3
1569184800,5,6000,1,C5,0,6
1569184560,1,6000,1,C3,1,63
1569184680,8,6000,0,C3,0,54
1569184320,5,2000,1,C8,0,30
1569184620,5,2000,0,C3,89,384
1569184440,4,0,1,C1,0,1
1569184920,8,6000,1,C8,0,7
1569184440,8,1200,0,C1,2,37
1569184440,3,4000,1,C1,0,18
1569184560,8,6000,1,C3,24,1184
1569184380,8,0,0,C2,0,103
1569184740,8,4000,0,C2,3,47
1569184560,5,500,1,C8,0,2
1569184920,8,1200,0,C6,0,1
1569184740,8,6000,0,C8,0,6
1569184440,5,4000,0,C1,0,30
1569184380,8,2000,0,C1,13,67
1569184500,3,2000,0,C8,0,2
1569184560,8,4000,1,C3,0,288
1569184380,3,500,1,C3,1,15
1569184560,3,1200,0,C3,0,13
1569184920,8,4000,1,C8,1,39
1569184860,1,500,1,C8,0,2
1569184440,3,6000,1,C1,0,30
1569184860,8,2000,0,C6,1,26
1569184560,8,500,0,C7,0,4
1569184440,5,6000,0,C1,0,24
1569184740,8,4000,0,C8,15,50
1569184740,3,1200,1,C8,0,2
1569184500,5,2000,1,C8,0,28
1569184740,8,6000,0,C2,0,6
1569184380,5,500,0,C3,8,81
1569184560,5,1200,1,C3,1,39
1569184500,1,2000,1,C1,0,57
1569184440,8,6000,0,C8,0,6
1569184500,8,0,1,C5,0,1
1569184860,1,1200,1,C1,0,12
1569184320,1,2000,1,C3,1,32
1569184440,8,4000,0,C8,17,47
1569184440,3,1200,1,C8,0,3
1569184740,3,2000,0,C3,0,6
1569184740,8,500,1,C1,32,1977
1569184680,5,2000,1,C8,0,33
1569184920,1,2000,1,C1,0,1
1569184500,8,1200,0,C2,0,18
1569184740,5,2000,1,C3,9,365
1569184860,5,6000,1,C1,1,210
1569184500,5,6000,0,C7,0,3
1569184620,8,1200,1,C5,1,56
1569184320,8,2000,1,C3,50,6809
1569184740,1,500,1,C1,9,32
1569184320,3,500,0,C1,0,16
1569184800,5,500,0,C1,3,275
1569184920,8,2000,1,C1,1,179
1569184620,255,0,2,C8,0,3
1569184800,3,4000,1,C8,0,16
1569184800,8,1200,0,C8,0,1
1569184680,8,0,1,C3,0,2
1569184800,8,2000,0,C3,3,333
1569184860,3,6000,0,C1,0,3
1569184380,8,500,1,C5,5,16
1569184320,5,500,1,C1,0,77
1569184800,3,500,1,C1,0,15
1569184500,3,500,0,C3,0,3
1569184500,8,2000,1,C1,90,11615
1569184860,8,2000,0,C7,0,9
1569184560,8,2000,1,C5,3,571
1569184860,5,4000,1,C1,2,86
1569184620,5,6000,1,C5,1,6
1569184620,4,2000,0,C3,0,1
1569184860,8,1200,1,C1,29,1934
1569184860,3,4000,0,C1,0,6
1569184500,5,500,1,C3,1,19
1569184800,3,6000,1,C8,0,4
1569184440,5,4000,0,C3,0,42
1569184860,5,6000,1,C5,0,6
1569184740,8,2000,0,C5,0,25
1569184320,1,500,1,C8,0,2
1569184560,8,2000,1,C8,2,1124
1569184560,8,6000,1,C1,10,1689
1569184440,8,1200,0,C3,1,67
1569184440,3,4000,1,C3,0,3
1569184380,5,500,0,C1,42,252
1569184560,5,1200,1,C1,2,136
1569184440,5,6000,0,C3,0,17
1569184860,8,1200,1,C5,1,57
1569184440,3,6000,1,C3,0,25
1569184380,3,500,1,C1,1,12
1569184500,8,500,1,C8,0,455
1569184560,8,4000,1,C1,8,516
1569184560,3,1200,0,C1,0,21
1569184380,1,2000,0,C6,0,6
1569184380,8,2000,0,C3,0,319
1569184680,5,1200,0,C1,1,365
1569184860,5,2000,1,C8,0,31
1569184800,8,6000,0,C2,0,6
1569184440,5,6000,0,C6,0,2
1569184380,8,2000,0,C6,0,30
1569184560,1,4000,1,C1,0,18
1569184500,1,500,1,C8,0,2
1569184680,3,1200,1,C1,0,18
1569184680,8,4000,0,C1,0,6
1569184440,8,1200,0,C6,1,28
1569184620,5,2000,0,C1,322,1013
1569184800,8,4000,0,C2,3,43
1569184320,8,500,1,C8,0,450
1569184560,1,2000,1,C8,0,50
1569184320,8,500,0,C2,0,6
1569184680,8,6000,0,C1,0,1
1569184560,1,6000,1,C1,1,89
1569184620,3,2000,1,C1,30,138
1569184860,8,0,0,C2,0,109
1569184620,8,500,0,C3,0,67
1569184800,3,500,1,C3,2,12
1569184320,5,500,1,C3,2,14
1569184620,8,4000,1,C8,68,2422
1569184680,8,4000,0,C6,2,317
1569184800,8,2000,0,C1,20,81
1569184920,8,2000,1,C3,1,102
1569184680,1,500,1,C8,0,2
1569184380,5,2000,0,C8,0,3
1569184920,5,500,1,C1,0,1
1569184380,3,2000,1,C8,0,27
1569184740,1,500,1,C3,4,30
1569184800,5,500,0,C3,0,81
1569184320,3,500,0,C3,0,3
1569184860,5,6000,1,C3,1,73
1569184320,8,2000,1,C1,120,11420
1569184680,5,1200,0,C6,0,1
1569184740,1,6000,0,C7,1,12
1569184500,5,500,1,C1,2,84
1569184680,8,6000,0,C6,2,48
1569184860,8,1200,1,C3,14,1385
1569184860,3,4000,0,C3,0,3
1569184620,8,6000,1,C8,2,263
1569184860,5,4000,1,C3,4,21
1569184320,5,6000,0,C7,0,3
1569184500,8,2000,1,C3,58,6880
1569184500,3,500,0,C1,0,23
1569184740,8,6000,0,C7,0,117
1569184320,3,6000,0,C6,0,1
1569184860,1,1200,1,C3,0,9
1569184680,1,6000,0,C6,0,7
1569184440,8,2000,0,C5,0,13
1569184620,1,6000,1,C8,0,18
1569184500,1,2000,1,C3,1,33
1569184560,8,2000,0,C2,2,69
1569184620,1,4000,1,C8,1,62
1569184740,5,2000,1,C1,8,1499
1569184680,1,4000,0,C6,0,4
1569184800,1,2000,0,C1,0,7
1569184320,3,4000,0,C6,0,2
1569184740,8,4000,0,C7,0,22
1569184680,8,500,1,C8,0,459
1569184740,8,500,1,C3,13,747
1569184320,1,2000,1,C1,0,55
1569184740,3,2000,0,C1,0,18
1569184380,1,2000,1,C8,0,45
1569184740,8,2000,0,C1,23,76
1569184740,3,500,1,C3,3,13
1569184740,5,500,0,C3,0,83
1569184800,1,500,1,C3,5,29
1569184380,4,2000,1,C3,0,1
1569184320,8,4000,0,C6,0,314
1569184320,7,0,1,C5,0,1
1569184800,1,6000,0,C7,0,12
1569184320,8,6000,0,C6,1,37
1569184860,1,4000,0,C3,0,3
1569184860,5,1200,0,C3,0,171
1569184500,8,500,0,C1,2,27
1569184800,8,6000,0,C7,0,129
1569184500,3,2000,1,C3,3,60
1569184320,1,6000,0,C6,0,4
1569184500,5,2000,0,C3,0,406
1569184620,3,6000,1,C8,0,9
1569184860,8,1200,0,C2,1,18
1569184680,3,6000,0,C6,0,1
1569184860,8,4000,0,C3,0,9
1569184860,3,1200,1,C3,0,13
1569184800,8,4000,0,C7,0,21
1569184380,8,2000,1,C8,0,1119
1569184920,5,2000,0,C3,0,14
1569184740,1,2000,0,C1,0,6
1569184320,3,2000,1,C1,0,122
1569184800,5,2000,1,C1,11,1494
1569184320,8,500,0,C3,1,66
1569184320,5,2000,0,C1,7,966
1569184800,3,2000,0,C1,0,23
1569184680,3,4000,0,C6,0,3
1569184860,8,6000,0,C3,1,54
1569184800,8,500,1,C3,16,773
1569184620,3,4000,1,C8,0,14
1569184380,8,2000,0,C5,0,12
1569184800,255,0,2,C8,0,3
1569184920,8,500,0,C1,0,1
1569184320,1,4000,0,C6,0,4
1569184500,8,2000,0,C6,0,33
1569184680,3,6000,0,C1,0,3
1569184620,3,500,0,C3,0,4
1569184320,8,4000,1,C5,1,31
1569184620,8,2000,1,C1,4125,11691
1569184440,1,4000,1,C3,0,16
1569184620,5,500,1,C3,0,18
1569184440,1,500,0,C7,0,6
1569184680,5,6000,1,C1,1,206
1569184440,1,6000,1,C3,1,64
1569184320,8,6000,1,C5,2,150
1569184860,8,2000,0,C8,0,28
1569184620,5,6000,0,C7,0,3
1569184680,8,1200,1,C1,17,1904
1569184680,3,4000,0,C1,0,12
1569184380,1,500,1,C1,9,26
1569184680,5,4000,1,C1,0,79
1569184680,8,2000,0,C7,0,9
1569184440,8,6000,1,C3,15,1144
1569184320,1,6000,1,C5,0,6
1569184680,1,1200,1,C1,0,12
1569184380,3,2000,0,C3,0,6
1569184860,1,2000,0,C8,0,19
1569184380,8,500,1,C1,375,1894
1569184560,8,1200,0,C1,3,42
1569184560,3,4000,1,C1,0,21
1569184380,5,2000,1,C3,11,388
1569184560,5,4000,0,C1,0,30
1569184560,3,6000,1,C1,0,36
1569184500,1,2000,0,C6,0,5
1569184560,3,2000,1,C8,0,26
1569184320,1,4000,1,C5,0,3
1569184740,5,2000,1,C5,0,3
1569184860,8,6000,0,C5,0,2
1569184680,8,500,0,C2,0,6
1569184440,8,4000,1,C3,5,291
1569184620,1,2000,1,C1,18,59
1569184440,3,1200,0,C3,0,12
1569184440,5,1200,1,C3,1,38
1569184560,5,6000,0,C1,0,21
1569184440,8,500,0,C7,0,6
1569184560,5,2000,0,C8,0,3
1569184800,5,6000,0,C7,0,3
1569184500,5,500,0,C1,7,268
1569184860,8,1200,0,C3,0,80
1569184860,3,4000,1,C3,0,7
1569184620,8,6000,0,C8,0,3
1569184860,8,4000,0,C2,3,42
1569184860,4,0,1,C3,0,1
1569184860,5,4000,0,C3,0,31
1569184800,8,0,0,C2,0,103
1569184500,8,2000,0,C3,0,322
1569184500,3,500,1,C1,0,12
1569184800,3,500,0,C3,0,6
1569184320,5,500,0,C3,24,84
1569184620,8,4000,0,C8,16,52
1569184860,8,6000,0,C2,0,6
1569184620,3,1200,1,C8,0,2
1569184800,8,2000,1,C1,128,11592
1569184860,3,6000,1,C3,0,28
1569184380,5,2000,1,C8,0,30
1569184920,8,2000,0,C3,0,6
1569184740,8,2000,0,C6,0,27
1569184920,5,500,0,C1,0,3
1569184380,3,2000,0,C8,0,3
1569184800,5,500,1,C3,0,23
1569184320,3,500,1,C3,2,16
1569184860,5,6000,0,C3,0,20
1569184320,8,2000,0,C1,17,77
1569184740,5,2000,0,C1,3,1010
1569184800,1,2000,1,C1,1,70
1569184320,8,1200,0,C6,1,26
1569184740,1,2000,0,C6,2,6
1569184440,255,0,2,C8,0,3
1569184440,8,500,0,C2,0,6
1569184740,8,500,0,C3,2,65
1569184320,1,2000,0,C1,0,6
1569184740,3,2000,1,C1,0,130
1569184440,4,4000,1,C3,0,4
1569184440,8,2000,1,C5,3,558
1569184440,5,0,0,C3,0,1
1569184320,5,6000,0,C6,0,5
1569184560,5,1200,0,C1,0,352
1569184380,5,500,1,C1,15,81
1569184740,255,0,2,C8,0,3
1569184620,1,6000,0,C7,0,12
1569184440,5,6000,1,C3,2,59
1569184380,3,500,0,C1,0,23
1569184560,3,1200,1,C1,0,21
1569184560,8,4000,0,C1,0,6
1569184380,8,2000,1,C3,63,6769
1569184680,1,4000,1,C1,0,21
1569184440,5,4000,1,C3,0,20
1569184740,8,2000,1,C5,1,545
1569184680,1,6000,1,C1,0,88
1569184560,8,2000,0,C8,5,24
1569184440,8,1200,1,C3,13,1412
1569184440,3,4000,0,C3,0,3
1569184620,1,500,1,C3,5,40
1569184860,3,6000,1,C5,0,3
1569184440,3,4000,0,C6,0,1
1569184620,5,2000,1,C1,518,1500
1569184620,8,4000,0,C7,0,21
1569184560,1,2000,0,C8,0,17
1569184680,8,6000,1,C1,14,1710
1569184440,1,1200,1,C3,0,9
1569184620,3,2000,0,C1,0,15
1569184920,8,4000,1,C5,0,1
1569184620,8,500,1,C3,5,773
1569184320,8,1200,1,C5,2,54
1569184620,8,6000,0,C7,2,113
1569184680,5,1200,1,C1,1,140
1569184320,5,6000,1,C5,1,6
1569184440,3,6000,0,C6,0,1
1569184920,8,6000,1,C5,0,2
1569184860,3,2000,1,C8,0,22
1569184680,8,4000,1,C1,9,536
1569184380,1,2000,1,C3,0,33
1569184680,3,1200,0,C1,0,21
1569184860,1,4000,1,C5,0,3
1569184860,8,2000,1,C8,2,1103
1569184680,8,1200,0,C1,2,32
1569184680,3,4000,1,C1,0,24
1569184560,1,1200,1,C1,0,12
1569184680,5,4000,0,C1,1,32
1569184440,8,6000,0,C6,1,37
1569184680,3,6000,1,C1,0,51
1569184620,3,500,1,C3,2,11
1569184860,1,6000,1,C5,0,9
1569184620,8,2000,0,C1,10,56
1569184620,5,500,0,C3,0,81
1569184440,8,4000,0,C6,2,313
1569184800,8,1200,0,C2,1,18
1569184680,5,6000,0,C1,0,21
1569184320,5,500,1,C8,0,2
1569184500,4,2000,1,C3,0,2
1569184560,3,6000,0,C1,0,3
1569184560,3,2000,0,C8,0,3
1569184860,8,6000,1,C5,0,152
1569184440,3,1200,1,C3,1,13
1569184620,1,2000,0,C1,0,6
1569184440,8,4000,0,C3,0,6
1569184440,5,1200,0,C3,1,154
1569184440,1,4000,0,C6,0,4
1569184560,5,6000,1,C1,2,198
1569184560,5,2000,1,C8,0,30
1569184440,8,6000,0,C3,0,54
1569184860,8,4000,1,C5,0,33
1569184380,3,2000,1,C3,2,60
1569184860,1,2000,1,C8,0,42
1569184560,8,1200,1,C1,31,1902
1569184560,3,4000,0,C1,0,9
1569184380,8,500,0,C1,3,16
1569184380,5,2000,0,C3,1,420
1569184560,5,4000,1,C1,3,76
1569184500,5,500,1,C8,0,2
1569184440,1,6000,0,C6,0,4
1569184560,8,2000,0,C7,0,12
1569184500,1,500,1,C1,5,30
1569184860,1,500,0,C7,0,5
1569184620,1,2000,0,C6,0,7
1569184740,5,6000,0,C7,0,3
1569184320,1,6000,0,C7,0,15
1569184860,1,4000,1,C3,0,9
1569184380,1,2000,0,C8,0,16
1569184680,5,500,1,C8,0,2
1569184740,8,2000,1,C1,95,11520
1569184320,1,500,1,C3,4,33
1569184740,3,500,0,C3,0,6
1569184860,1,6000,1,C3,3,66
1569184620,1,1200,1,C8,0,3
1569184740,5,500,1,C3,0,21
1569184920,1,500,1,C1,0,1
1569184860,8,500,1,C4,9,31
1569184380,8,2000,0,C8,2,29
1569184920,5,2000,1,C3,0,8
1569184740,1,2000,1,C1,1,72
1569184320,3,2000,0,C1,0,24
1569184800,5,2000,0,C1,334,1032
1569184620,5,4000,1,C8,0,18
1569184320,8,500,1,C3,17,756
1569184320,5,2000,1,C1,11,1418
1569184680,8,1200,0,C6,2,33
1569184800,3,2000,1,C1,0,130
1569184860,8,6000,1,C3,16,1242
1569184800,8,500,0,C3,1,64
1569184620,8,1200,1,C8,0,132
1569184380,8,2000,1,C5,3,567
1569184620,3,4000,0,C8,0,6
1569184320,8,4000,0,C7,0,18
1569184920,8,500,1,C1,1,40
1569184620,5,6000,1,C8,0,5
1569184860,5,1200,1,C3,2,49
1569184680,5,6000,0,C6,0,3
1569184560,8,500,1,C5,0,18
1569184620,8,2000,0,C6,1,33
1569184500,8,500,1,C1,29,1955
1569184860,8,500,0,C7,0,9
1569184500,3,2000,0,C3,0,6
1569184500,5,2000,1,C3,6,387
1569184320,8,6000,0,C7,1,104
1569184320,8,500,1,C4,2,24
1569184620,3,6000,0,C8,0,3
1569184860,8,4000,1,C3,3,274
