min,cdn,bitrate,device,p2p,value,cnt
1568199900,3,0,C1,0,57,2080
1568199900,5,1200,C1,1,1462,54379
1568199900,8,4000,C8,0,20,1727
1568198880,3,8000,C6,0,24,3905
1568199420,5,1200,C9,0,0,9
1568199480,8,0,C2,1,0,8
1568198880,6,500,C1,0,19,274
1568199120,5,1500,C1,0,1,19
1568199300,7,8000,C7,0,1,128
1568199720,6,2000,C3,1,69,4448
1568199720,7,500,C8,0,1,604
1568198880,7,1200,C5,1,20,474
1568198940,3,500,C8,0,25,6937
1568199120,8,0,C3,1,0,4
1568199540,8,4000,C3,1,30,945
1568199780,6,8000,C1,1,34,818
1568199240,5,1200,C7,0,3,327
1568199360,6,500,C3,1,17,589
1568199600,5,1500,C3,1,0,3
1568199900,5,2000,C8,0,76,11899
1568199900,6,4000,C5,0,0,6
1568198940,3,2000,C3,1,3024,178162
1568199300,7,0,C8,0,0,51
1568199720,7,4000,C8,0,24,1979
1568199960,5,8000,C6,0,44,5792
1568200020,3,8000,C5,1,2,34
1568199060,7,4000,C6,0,37,3454
1568199540,1,8000,C8,0,0,70
1568199720,5,500,C5,0,2,122
1568199840,7,1200,C7,0,0,80
1568199960,1,4000,C1,1,85,3658
1568198820,5,0,C3,0,4,188
1568198940,1,500,C5,1,1,157
1568199000,8,2000,C2,0,240,3117
1568199060,1,0,C7,0,1,2
1568199240,5,4000,C3,0,21,1743
1568199480,1,4000,C7,0,20,1172
1568199480,3,8000,C1,0,82,2512
1568199540,6,500,C8,1,0,564
1568199900,3,500,C2,0,218,3912
1568198820,5,0,C3,1,3,38
1568199000,8,2000,C2,1,0,5
1568199240,5,4000,C3,1,146,5812
1568199480,3,8000,C1,1,442,14029
1568200020,3,0,C4,0,0,3
1568198940,7,0,C2,0,143,3607
1568199060,3,500,C4,1,11,455
1568199180,3,0,C6,0,0,3
1568199360,6,2000,C5,0,2,106
1568199360,7,4000,C2,0,114,1719
1568199600,3,4000,C6,0,109,12115
1568200020,5,500,C1,0,3,462
1568199000,6,500,C3,0,5,103
1568199420,7,0,C2,1,0,9
1568199840,6,2000,C5,1,11,510
1568199840,7,4000,C2,1,0,3
1568198820,8,2000,C3,1,276,15090
1568199300,1,4000,C8,1,49,18241
1568199420,1,2000,C1,0,189,6542
1568199600,7,0,C1,0,4,95
1568199720,3,500,C3,1,886,27229
1568199840,3,0,C5,0,6,214
1568199840,5,1200,C5,1,76,2347
1568199000,1,8000,C1,0,4,88
1568199420,1,500,C2,0,21,580
1568199840,7,4000,C8,1,93,11581
1568199960,7,2000,C1,0,220,5870
1568198820,3,0,C4,1,13,567
1568199000,6,2000,C3,1,55,3885
1568199780,5,0,C1,0,37,1884
1568199780,7,1200,C1,1,241,10114
1568199900,1,500,C3,1,124,3603
1568200020,1,0,C5,0,0,1
1568200020,3,1200,C5,1,1,90
1568198820,6,1200,C5,1,5,65
1568199060,7,0,C3,1,0,1
1568199120,1,1500,C8,0,0,3
1568199480,7,4000,C3,1,45,1580
1568199720,5,8000,C1,1,525,21882
1568199960,1,8000,C5,1,6,307
1568198820,6,2000,C2,0,27,459
1568199060,3,4000,C3,0,15,896
1568199300,1,8000,C1,0,10,124
1568199720,1,500,C2,0,22,599
1568198940,8,2000,C2,1,0,6
1568199180,5,4000,C3,1,161,5643
1568199420,3,8000,C1,1,399,13821
1568199960,3,0,C4,0,6,203
1568199420,7,1200,C1,1,227,10153
1568199540,1,500,C3,1,90,3678
1568199660,1,0,C5,0,0,9
1568199660,3,1200,C5,1,104,5011
1568199660,8,8000,C6,0,19,983
1568198880,3,1500,C3,0,0,23
1568199060,5,0,C2,1,1,16
1568199240,8,2000,C1,1,1026,40275
1568199480,5,4000,C2,1,1,9
1568199000,3,2000,C1,1,20536,397217
1568199120,6,1200,C8,0,0,150
1568199240,7,500,C4,1,6,102
1568199780,7,4000,C6,0,90,8086
1568198940,7,2000,C5,0,2,299
1568198940,8,4000,C2,0,131,1222
1568199600,6,500,C1,0,19,352
1568199720,8,1200,C3,0,61,506
1568200020,7,8000,C7,0,0,6
1568199000,5,4000,C8,0,57,8511
1568199000,7,8000,C2,0,4,233
1568199240,3,8000,C6,0,33,4389
1568199420,7,500,C3,0,6,299
1568199660,3,500,C7,0,83,5075
1568199780,5,1200,C9,0,0,9
1568199840,8,0,C2,1,0,6
1568198820,5,4000,C1,1,306,13085
1568199060,1,4000,C5,1,11,342
1568199600,3,0,C2,0,1725,56997
1568199600,5,1200,C2,1,0,3
1568199840,6,8000,C7,0,0,7
1568199120,7,4000,C7,0,0,77
1568199360,5,8000,C5,0,0,66
1568199780,5,500,C6,0,1,173
1568199900,7,1200,C8,0,6,470
1568198820,5,4000,C7,0,19,2203
1568198820,7,8000,C1,0,6,111
1568199060,3,8000,C5,0,2,45
1568199480,3,500,C6,0,9,304
1568199600,5,1200,C8,0,5,2763
1568199660,8,0,C1,1,0,3
1568198940,5,1200,C8,0,6,2332
1568199060,6,500,C4,1,1,24
1568199600,6,4000,C6,0,10,644
1568200020,8,500,C1,0,2,9
1568198820,1,500,C4,1,5,98
1568198880,8,2000,C1,0,161,5004
1568198940,1,0,C6,0,2,35
1568199120,5,4000,C2,0,200,3019
1568199360,1,4000,C6,0,21,3073
1568199360,8,500,C8,0,1,583
1568199600,7,1500,C8,0,0,6
1568199780,3,500,C1,0,520,18940
1568199900,5,1200,C3,0,241,17275
1568198820,7,8000,C6,0,11,996
1568199060,3,0,C3,1,8,104
1568199480,3,4000,C3,1,216,9640
1568199720,1,8000,C1,1,114,3182
1568199600,1,0,C1,1,3,67
1568199600,6,4000,C8,1,18,4615
1568199720,6,2000,C1,0,98,2644
1568199960,3,4000,C2,0,713,8062
1568200020,8,500,C3,1,2,42
1568199060,7,2000,C8,1,21,8329
1568199060,8,4000,C5,1,9,155
1568199120,1,500,C1,1,356,8464
1568199240,1,0,C3,0,0,34
1568199300,6,8000,C3,1,7,114
1568199660,1,4000,C3,0,3,150
1568199720,6,500,C4,1,4,31
1568198880,3,0,C3,1,2,124
1568199300,3,4000,C3,1,278,11560
1568199540,1,8000,C1,1,134,3300
1568199960,1,500,C2,1,0,3
1568199540,6,1200,C5,0,0,18
1568199840,5,0,C2,1,0,25
1568199240,5,1200,C8,0,11,2342
1568199360,6,500,C4,1,0,24
1568199900,6,4000,C6,0,2,611
1568199000,1,4000,C2,0,64,766
1568199000,8,500,C4,0,0,30
1568199180,8,1200,C5,1,3,342
1568199480,3,1500,C8,0,0,36
1568199780,1,1200,C3,0,19,443
1568199840,8,2000,C6,1,0,1
1568198880,5,500,C1,1,733,27723
1568199000,5,0,C3,0,5,162
1568199120,1,500,C5,1,4,148
1568199180,8,2000,C2,0,310,3210
1568199420,5,4000,C3,0,25,1658
1568199660,1,4000,C7,0,48,1099
1568199660,3,8000,C1,0,78,2605
1568199720,6,500,C8,1,1,573
1568199540,3,0,C1,1,2,188
1568199540,8,4000,C8,1,77,10162
1568199660,8,2000,C1,0,289,4774
1568199900,5,4000,C2,0,291,3578
1568198820,6,0,C5,1,0,4
1568199240,5,2000,C8,1,42,19449
1568199240,6,4000,C5,1,0,65
1568199780,8,0,C2,0,133,4438
1568198940,3,1200,C8,0,11,3489
1568198940,8,0,C2,0,178,5204
1568199360,7,2000,C5,0,3,388
1568199360,8,4000,C2,0,96,857
1568200020,6,500,C1,0,0,5
1568199120,3,4000,C3,1,296,12210
1568199360,1,8000,C1,1,162,3495
1568199780,1,500,C2,1,0,3
1568199900,1,0,C4,0,0,9
1568199900,8,8000,C5,0,0,30
1568198880,1,0,C2,0,215,5802
1568199300,1,4000,C2,0,102,751
1568199300,8,500,C4,0,1,31
1568199480,6,0,C5,0,0,14
1568199480,8,1200,C5,1,24,355
1568199780,3,1500,C8,0,0,34
1568198940,3,4000,C2,1,1,21
1568199180,6,500,C8,1,0,562
1568199600,1,500,C1,1,174,8450
1568199720,1,0,C3,0,1,26
1568199720,3,1200,C3,1,1105,52913
1568198880,7,4000,C6,0,42,3715
1568199360,1,0,C1,1,5,50
1568199360,1,8000,C8,0,2,59
1568199540,5,500,C5,0,6,111
1568199660,7,1200,C7,0,1,70
1568199780,1,4000,C1,1,91,3388
1568198880,5,1200,C6,1,0,1
1568199120,5,0,C1,1,0,3
1568199120,5,8000,C8,0,3,714
1568199360,1,0,C5,1,2,167
1568199540,5,4000,C1,1,390,16524
1568199780,1,4000,C5,1,3,311
1568198940,1,2000,C6,0,35,3993
1568200020,1,0,C1,1,0,1
1568200020,1,8000,C8,0,0,3
1568200020,6,4000,C8,1,0,82
1568198820,6,500,C3,0,3,77
1568199060,5,1500,C3,0,0,3
1568199240,7,0,C2,1,0,7
1568199300,1,1500,C7,0,0,3
1568199660,6,2000,C5,1,13,452
1568199660,7,4000,C2,1,0,5
1568199900,3,4000,C6,1,0,1
1568198880,5,4000,C2,1,0,3
1568199120,8,500,C8,1,2,2844
1568199540,3,500,C1,1,1112,60283
1568199660,3,0,C3,0,11,140
1568199660,5,1200,C3,1,638,28374
1568199900,6,8000,C8,0,0,42
1568199180,5,1200,C9,0,0,9
1568199300,6,500,C5,1,0,7
1568199540,5,1500,C5,1,0,3
1568199840,6,4000,C7,0,0,18
1568199840,8,8000,C1,0,7,253
1568198820,6,500,C8,1,0,508
1568199180,3,500,C2,0,207,3673
1568199360,3,1200,C3,1,947,50666
1568199780,8,500,C5,0,1,13
1568199360,3,2000,C1,1,6493,316209
1568199480,6,1200,C8,0,0,160
1568199780,5,0,C5,1,4,248
1568199540,3,1500,C1,0,1,67
1568199720,5,8000,C7,0,49,8744
1568198880,5,8000,C3,1,148,7692
1568199000,3,2000,C2,0,1454,22884
1568199240,7,500,C5,0,2,29
1568199540,1,500,C8,1,7,4238
1568199180,5,0,C1,0,38,1773
1568199300,1,500,C3,1,95,4088
1568199420,1,0,C5,0,0,11
1568199480,6,8000,C5,1,3,18
1568199600,5,4000,C1,0,98,4388
1568199840,1,4000,C5,0,1,20
1568200020,8,1200,C8,1,0,12
1568199120,8,1200,C7,0,0,116
1568199780,8,2000,C8,0,17,1694
1568199000,5,4000,C2,1,0,9
1568199240,8,500,C8,1,26,2927
1568199660,3,500,C1,1,1253,62056
1568199780,3,0,C3,0,6,122
1568199780,5,1200,C3,1,707,30189
1568199060,8,500,C2,0,17,220
1568199240,8,1200,C3,1,74,4241
1568199540,3,1500,C6,0,0,6
1568199840,1,1200,C1,0,62,1073
1568199900,8,2000,C4,1,0,3
1568199060,6,0,C8,0,0,48
1568199480,1,0,C1,0,4,152
1568199480,3,1200,C1,1,1506,72487
1568199480,6,4000,C8,0,5,804
1568199480,8,8000,C2,0,7,142
1568199900,8,500,C3,0,11,196
1568199060,5,0,C2,0,497,13230
1568199120,8,4000,C8,1,92,11102
1568199180,1,500,C4,1,1,94
1568199240,8,2000,C1,0,222,4836
1568199300,1,0,C6,0,0,17
1568199480,5,4000,C2,0,268,3257
1568199720,1,4000,C6,0,20,2836
1568199960,7,1500,C8,0,1,8
1568199000,3,1200,C5,0,14,716
1568199360,3,1500,C1,1,3,64
1568199420,7,2000,C2,0,213,4137
1568199660,3,2000,C6,0,316,53685
1568199960,5,500,C8,1,18,9423
1568198880,5,8000,C3,0,10,820
1568199120,1,8000,C7,0,16,807
1568199420,7,1200,C6,0,28,807
1568199540,1,500,C8,0,12,1339
1568199720,6,0,C3,1,1,7
1568199000,5,4000,C7,0,17,2238
1568199000,7,8000,C1,0,6,90
1568199240,3,8000,C5,0,4,50
1568199420,7,500,C2,0,13,224
1568199660,3,500,C6,0,6,238
1568199780,5,1200,C8,0,13,2844
1568199840,8,0,C1,1,0,3
1568199000,7,8000,C1,1,82,3626
1568199240,3,8000,C5,1,71,2445
1568199420,7,500,C2,1,0,3
1568199540,7,0,C4,0,0,12
1568199600,8,1500,C3,0,0,3
1568199780,3,0,C8,0,4,597
1568199780,5,1200,C8,1,10,4092
1568199300,6,4000,C6,0,10,651
1568199720,8,500,C1,0,29,638
1568198820,5,4000,C2,0,231,2955
1568199060,1,4000,C6,0,39,2943
1568199060,8,500,C8,0,1,626
1568199240,8,1200,C9,1,0,3
1568199300,7,1500,C8,0,0,3
1568199480,3,500,C1,0,509,19129
1568199600,5,1200,C3,0,782,16571
1568199840,1,1200,C7,0,12,230
1568198820,8,8000,C5,1,10,434
1568198940,6,2000,C4,0,0,3
1568198940,7,4000,C1,0,11,223
1568199180,3,4000,C5,0,5,125
1568199420,1,8000,C3,0,0,65
1568199720,7,1200,C2,0,30,519
1568199840,1,500,C4,0,0,11
1568199960,3,1200,C6,0,87,8130
1568200020,6,8000,C6,0,0,1
1568198820,3,2000,C4,1,0,12
1568199660,3,1500,C1,0,5,64
1568199840,5,8000,C7,0,52,8959
1568198880,7,500,C2,0,16,192
1568199060,7,1200,C3,1,177,4786
1568199120,3,500,C6,0,5,240
1568199300,8,0,C1,1,0,3
1568199300,8,8000,C8,0,4,179
1568199720,8,4000,C1,1,73,2743
1568199960,3,2000,C8,1,160,115716
1568199000,1,1200,C5,0,5,54
1568199060,8,2000,C8,1,18,10307
1568199300,7,8000,C3,1,32,1061
1568199360,1,1500,C1,1,0,3
1568199420,5,2000,C2,0,739,10074
1568199660,1,2000,C6,0,52,4672
1568199720,7,500,C4,1,18,80
1568199900,8,1500,C5,0,0,3
1568199960,3,500,C8,1,54,32688
1568199180,8,500,C2,0,19,228
1568199360,8,1200,C3,1,73,3952
1568199660,3,1500,C6,0,0,6
1568199960,1,1200,C1,0,76,1114
1568199420,5,1200,C7,0,4,395
1568199780,5,1500,C3,1,0,6
1568198880,8,2000,C8,0,9,1377
1568199120,7,8000,C3,0,1,42
1568199180,1,1500,C1,0,0,3
1568199360,3,8000,C7,0,151,7797
1568199540,7,500,C4,0,1,9
1568199780,3,500,C8,0,19,9134
1568199960,8,0,C3,1,1,4
1568198940,3,500,C8,1,61,33639
1568199240,7,4000,C6,0,43,3465
1568199720,1,8000,C8,0,1,67
1568199900,5,500,C5,0,1,138
1568200020,7,1200,C7,0,0,2
1568198880,6,500,C5,0,0,6
1568199300,7,0,C4,1,1,5
1568199960,3,4000,C8,1,375,80000
1568199180,8,1200,C5,0,0,34
1568199300,1,2000,C2,1,2,16
1568199480,7,0,C2,1,0,6
1568199840,8,2000,C6,0,43,3578
1568198940,5,1500,C1,0,3,16
1568199120,7,8000,C7,0,1,127
1568199360,3,0,C4,1,16,446
1568199540,6,2000,C3,1,68,4153
1568199540,7,500,C8,0,0,652
1568198820,1,2000,C8,1,25,9273
1568199180,6,500,C1,0,20,318
1568199420,5,1500,C1,0,2,37
1568199600,7,8000,C7,0,3,167
1568200020,6,2000,C3,1,1,79
1568200020,7,500,C8,0,0,8
1568199060,8,1500,C8,0,0,23
1568199360,6,1200,C3,0,4,233
1568199900,1,0,C4,1,2,42
1568199900,8,8000,C5,1,16,535
1568200020,7,4000,C1,0,0,3
1568198880,5,500,C5,1,19,528
1568199180,8,2000,C6,0,35,3596
1568199420,5,4000,C7,0,20,2396
1568199420,7,8000,C1,0,6,106
1568199660,3,8000,C5,0,6,219
1568199840,7,500,C2,0,19,245
1568198940,3,2000,C6,1,0,6
1568199780,3,1500,C3,0,0,31
1568200020,3,8000,C8,1,0,117
1568198820,5,0,C1,0,53,1955
1568198940,1,500,C3,1,76,3962
1568199060,1,0,C5,0,0,32
1568199120,6,8000,C5,1,0,14
1568199240,5,4000,C1,0,62,4286
1568199480,1,4000,C5,0,1,24
1568199660,6,0,C8,0,0,44
1568199660,8,1200,C8,1,3,785
1568200020,5,1200,C2,0,1,33
1568199120,1,2000,C3,0,22,1680
1568199360,5,500,C6,0,0,160
1568199420,3,500,C5,1,38,1272
1568199000,3,8000,C5,1,48,2257
1568199360,5,500,C7,0,6,919
1568199360,8,1500,C3,0,0,3
1568199540,3,0,C8,0,5,523
1568199540,5,1200,C8,1,5,4026
1568198880,6,2000,C8,1,5,1135
1568198880,7,4000,C5,1,7,313
1568199120,5,8000,C3,1,201,7724
1568199240,3,2000,C2,0,1348,23413
1568199540,5,500,C4,1,1,154
1568199780,1,500,C8,1,12,4498
1568199240,3,2000,C3,1,3514,195254
1568200020,7,4000,C8,0,0,28
1568198940,6,8000,C7,0,0,6
1568199360,5,2000,C3,1,1961,93846
1568198940,1,1200,C8,0,0,248
1568198940,6,0,C2,0,5,396
1568199360,5,2000,C5,0,35,1826
1568199360,6,4000,C2,0,12,97
1568199840,8,1500,C8,0,0,21
1568198820,1,1500,C8,0,0,6
1568199180,7,4000,C3,1,47,1750
1568199420,5,8000,C1,1,425,20602
1568199660,1,8000,C5,1,15,318
1568199840,5,500,C2,1,0,3
1568199960,5,0,C4,0,0,55
1568199000,1,8000,C1,1,74,2222
1568199360,3,500,C3,0,167,6597
1568199420,1,500,C2,1,0,3
1568199540,1,0,C4,0,0,9
1568199540,8,8000,C5,0,0,23
1568199960,7,2000,C1,1,856,47103
1568199960,8,500,C6,0,1,24
1568199780,5,0,C1,1,0,20
1568200020,1,0,C5,1,0,1
1568199000,1,8000,C5,0,0,3
1568199420,1,500,C6,0,0,257
1568199540,3,1200,C8,0,13,4601
1568199960,7,2000,C5,0,8,367
1568199960,8,4000,C2,0,136,1191
1568199300,6,500,C5,0,0,6
1568198820,8,4000,C3,1,21,812
1568199000,1,0,C1,0,7,163
1568199060,6,8000,C1,1,32,408
1568199420,1,4000,C1,0,17,367
1568199600,6,0,C4,0,0,6
1568199660,7,1500,C3,0,0,7
1568198820,6,1200,C3,1,31,1048
1568199060,7,8000,C8,0,3,112
1568199300,3,0,C5,1,2,326
1568199480,7,4000,C1,1,212,5439
1568199720,3,4000,C5,1,53,2022
1568199960,1,8000,C3,1,44,1665
1568199180,3,1200,C1,1,2204,91754
1568199180,6,4000,C8,0,6,771
1568199180,8,8000,C2,0,10,174
1568199600,8,500,C3,0,7,195
1568199840,3,2000,C2,1,3,23
1568198880,3,2000,C8,1,163,103042
1568199240,8,500,C1,0,30,625
1568199420,8,1200,C2,1,1,3
1568199480,7,1500,C1,0,0,8
1568199120,7,2000,C3,0,36,2009
1568199240,5,8000,C8,1,29,11658
1568199360,3,2000,C7,0,137,9196
1568199900,8,1200,C1,0,250,1094
1568199600,5,0,C4,1,3,77
1568199840,1,0,C8,1,0,6
1568199960,6,2000,C8,0,10,920
1568199960,7,4000,C5,0,0,26
1568199060,6,0,C5,1,0,3
1568199480,5,2000,C8,1,57,22377
1568199480,6,4000,C5,1,0,82
1568200020,8,0,C2,0,5,97
1568199240,8,1200,C1,1,158,7328
1568199900,8,2000,C2,1,0,3
1568198940,7,2000,C3,1,300,15439
1568199720,6,0,C1,0,0,26
1568199720,8,1200,C1,1,145,5967
1568200020,7,8000,C5,1,0,3
1568198820,3,500,C3,0,166,4042
1568199000,8,8000,C5,0,6,6
1568199420,7,2000,C1,1,888,44930
1568199420,8,500,C6,0,0,22
1568199660,3,2000,C5,1,913,23258
1568199120,6,2000,C5,1,8,436
1568199120,7,4000,C2,1,2,3
1568199360,3,4000,C6,1,0,1
1568199780,5,500,C1,1,906,35466
1568199900,5,0,C3,0,14,185
1568199900,7,1200,C3,1,111,5466
1568200020,1,500,C5,1,0,2
1568198880,1,2000,C6,0,29,3939
1568199120,8,1500,C5,0,0,1
1568199960,1,0,C1,1,4,106
1568199960,6,4000,C8,1,23,4063
1568199180,1,2000,C1,1,1068,42197
1568199600,3,0,C5,1,16,1625
1568199720,8,2000,C5,0,7,238
1568199960,5,4000,C6,0,46,7569
1568199120,3,500,C1,0,336,10125
1568199300,3,1200,C2,1,0,22
1568199300,8,8000,C3,0,0,68
1568199720,8,500,C4,0,0,29
1568199960,3,2000,C3,1,3378,174532
1568198940,5,500,C8,0,41,2191
1568199780,8,8000,C1,1,324,8491
1568198880,3,8000,C1,1,516,20889
1568199240,5,500,C3,0,134,8726
1568199660,1,1200,C8,1,7,2558
1568199480,3,1500,C1,0,2,62
1568199660,5,8000,C7,0,65,8613
1568199480,3,1500,C3,0,0,27
1568199840,8,2000,C1,1,787,35552
1568198940,6,4000,C7,0,0,23
1568198940,8,8000,C1,0,11,155
1568199600,3,2000,C1,1,6775,322937
1568199720,6,1200,C8,0,0,156
1568200020,5,0,C5,1,0,6
1568199060,5,500,C3,0,160,8635
1568199300,1,500,C7,0,29,598
1568199480,1,1200,C8,1,4,2487
1568199900,5,2000,C5,1,226,13618
1568198940,3,500,C7,0,99,5151
1568199120,3,1200,C8,1,22,13297
1568199120,8,0,C2,1,0,7
1568199540,7,2000,C5,1,45,2747
1568199540,8,4000,C2,1,1,3
1568199120,7,8000,C5,0,0,4
1568199360,3,0,C2,1,8,145
1568199540,6,2000,C1,1,224,10658
1568199540,7,500,C6,0,3,21
1568199780,3,4000,C2,1,0,15
1568199960,8,0,C5,1,5,101
1568198820,7,0,C8,0,0,64
1568199240,7,4000,C8,0,19,1792
1568199480,5,8000,C6,0,38,5544
1568199900,5,500,C7,0,3,914
1568198820,3,1500,C8,0,0,25
1568199120,1,1200,C3,0,9,406
1568199420,7,8000,C1,1,104,4223
1568199660,3,8000,C5,1,45,1777
1568199840,7,500,C2,1,0,6
1568199960,7,0,C4,0,0,16
1568199480,6,0,C1,0,0,18
1568199480,8,1200,C1,1,324,6333
1568199000,3,8000,C3,0,7,347
1568199420,3,500,C4,0,4,167
1568199540,5,1200,C6,0,35,2736
1568198880,8,1500,C6,0,0,7
1568199180,6,1200,C1,0,17,405
1568199720,1,0,C2,1,2,16
1568199720,8,8000,C3,1,63,2312
1568199840,6,2000,C2,0,42,741
1568199000,6,500,C1,0,28,317
1568199240,5,1500,C1,0,1,16
1568199420,7,8000,C7,0,1,155
1568199840,6,2000,C3,1,61,4983
1568199840,7,500,C8,0,1,668
1568198820,1,1500,C1,0,0,3
1568199000,3,8000,C7,0,134,8171
1568199420,3,500,C8,0,22,10851
1568199600,8,0,C3,1,0,52
1568198880,5,2000,C3,1,1766,85181
1568199660,6,1200,C1,1,42,2301
1568199900,7,8000,C6,0,10,1046
1568198820,3,8000,C7,0,140,7904
1568200020,3,1200,C1,1,36,1406
1568200020,6,4000,C8,0,0,13
1568199000,1,8000,C3,0,0,63
1568199300,7,1200,C2,0,32,553
1568199420,1,500,C4,0,0,8
1568199540,3,1200,C6,0,107,8551
1568199960,7,2000,C3,0,51,2335
1568198820,7,1200,C5,0,4,61
1568198940,8,500,C1,1,170,7057
1568199060,3,1200,C9,0,0,3
1568199060,8,0,C3,0,0,13
1568199480,7,2000,C6,0,33,3513
1568199480,8,4000,C3,0,1,98
1568199720,6,8000,C1,0,0,22
1568199060,7,8000,C5,1,3,350
1568199120,1,1500,C3,1,0,3
1568199180,5,2000,C4,0,0,24
1568199180,6,4000,C1,0,0,39
1568199420,1,2000,C8,0,42,2739
1568199600,7,0,C8,0,2,74
1568199960,6,1200,C2,0,5,92
1568199240,1,2000,C1,1,828,42118
1568199660,3,0,C5,1,32,1518
1568199780,8,2000,C5,0,5,252
1568200020,5,4000,C6,0,1,120
1568198820,7,2000,C8,1,16,7874
1568198820,8,4000,C5,1,5,145
1568198880,1,500,C1,1,203,8256
1568199000,1,0,C3,0,2,40
1568199060,6,8000,C3,1,2,95
1568199420,1,4000,C3,0,5,163
1568199480,6,500,C4,1,1,24
1568198940,7,500,C3,1,84,2683
1568199060,7,0,C5,0,0,5
1568199480,6,2000,C8,0,5,555
1568199480,7,4000,C5,0,0,18
1568199720,5,8000,C3,0,11,862
1568199960,1,8000,C7,0,19,594
1568199060,3,4000,C8,1,549,105356
1568199180,3,2000,C1,0,1667,51745
1568199480,5,500,C3,1,417,15311
1568199600,5,0,C5,0,0,69
1568199600,7,1200,C5,1,13,512
1568199840,3,1200,C9,1,0,1
1568198880,1,1200,C1,0,32,840
1568199180,5,4000,C5,1,22,1218
1568199420,3,8000,C3,1,149,5626
1568199540,1,2000,C2,0,195,3125
1568199720,7,0,C2,0,121,3448
1568199780,8,1500,C1,0,0,3
1568199840,3,500,C4,1,9,347
1568199960,5,1200,C6,1,0,3
1568198940,7,1200,C1,1,230,9018
1568199000,3,500,C4,0,2,82
1568199180,3,1200,C5,1,182,5354
1568199180,8,8000,C6,0,18,992
1568199600,7,2000,C2,1,0,14
1568199600,8,500,C7,0,8,271
1568199840,3,2000,C6,1,0,4
1568198820,7,8000,C8,0,2,141
1568199060,3,0,C5,1,4,177
1568199240,7,4000,C1,1,85,5242
1568199480,3,4000,C5,1,42,1630
1568199720,1,8000,C3,1,43,1539
1568200020,5,0,C2,0,12,234
1568198820,1,1200,C5,0,0,37
1568198880,8,2000,C8,1,13,10585
1568199120,7,8000,C3,1,38,1124
1568199180,1,1500,C1,1,0,3
1568199240,5,2000,C2,0,674,9759
1568199480,1,2000,C6,0,46,4491
1568199540,7,500,C4,1,1,99
1568199720,8,1500,C5,0,0,3
1568199780,3,500,C8,1,45,30634
1568199060,5,2000,C3,0,570,41272
1568199180,3,8000,C8,1,42,8801
1568199300,1,2000,C7,0,32,871
1568199540,8,1500,C6,0,0,3
1568199840,6,1200,C1,0,23,425
1568199840,1,0,C1,1,3,49
1568199840,6,4000,C8,1,20,4154
1568199960,6,2000,C1,0,103,2869
1568199120,6,500,C5,0,0,6
1568199360,7,0,C2,0,125,4017
1568199660,1,0,C5,1,4,137
1568199780,6,2000,C5,0,1,112
1568199780,7,4000,C2,0,135,1445
1568200020,3,4000,C6,0,8,197
1568198940,6,500,C5,0,0,6
1568199360,7,0,C4,1,0,6
1568200020,3,4000,C8,1,3,1335
1568198940,6,1200,C1,1,35,2017
1568199180,7,8000,C6,0,8,1058
1568199420,3,0,C3,1,11,280
1568199600,7,500,C7,0,0,206
1568199840,3,4000,C3,1,262,10310
1568198820,5,4000,C8,0,85,8607
1568198820,7,8000,C2,0,7,210
1568199060,3,8000,C6,0,23,4043
1568199480,3,500,C7,0,69,5014
1568199600,5,1200,C9,0,0,9
1568199660,8,0,C2,1,0,9
1568198880,8,1200,C2,0,30,467
1568199240,5,500,C2,1,0,3
1568199360,5,0,C4,0,2,47
1568199540,8,2000,C3,0,58,1733
1568199660,6,8000,C8,1,3,121
1568200020,1,4000,C8,0,0,43
1568199240,8,4000,C7,0,25,373
1568199300,1,500,C3,0,41,571
1568199480,6,8000,C5,0,0,6
1568199900,5,2000,C1,1,4674,244545
1568199900,6,500,C6,0,0,1
1568200020,8,1200,C8,0,0,7
1568199000,3,1500,C3,0,2,25
1568199180,5,0,C2,1,1,15
1568199360,8,2000,C1,1,687,38849
1568199600,5,4000,C2,1,0,12
1568199060,7,2000,C8,0,6,1475
1568199060,8,4000,C5,0,0,20
1568199120,1,500,C1,0,50,1149
1568199300,6,8000,C3,0,0,5
1568199720,6,500,C4,0,0,10
1568199840,8,1200,C6,0,15,697
1568199960,1,2000,C3,1,367,19988
1568198940,3,2000,C2,1,0,27
1568199180,7,500,C5,1,10,133
1568199720,7,4000,C7,0,6,211
1568199960,5,8000,C5,0,1,84
1568199180,7,2000,C2,1,0,7
1568199420,3,2000,C6,1,0,9
1568199300,5,0,C1,1,0,3
1568199300,5,8000,C8,0,5,705
1568199720,5,4000,C1,1,402,16972
1568199960,1,4000,C5,1,6,326
1568199000,7,1200,C2,0,41,553
1568199240,3,1200,C6,0,111,8236
1568199660,7,2000,C3,0,41,2161
1568199780,5,8000,C8,1,34,13566
1568199900,3,2000,C7,0,129,9838
1568199180,6,1200,C6,0,2,200
1568199300,7,500,C2,1,0,3
1568199420,7,0,C4,0,0,12
1568199480,5,0,C3,1,1,66
1568199720,8,8000,C8,1,18,2271
1568199840,6,2000,C7,0,0,15
1568198880,5,4000,C3,0,19,1686
1568199120,1,4000,C7,0,23,1208
1568199120,3,8000,C1,0,33,549
1568199540,3,500,C2,0,209,3883
1568199900,1,1200,C8,0,3,325
1568199120,7,2000,C6,0,32,2439
