min,cdn,bitrate,p2p,device,value,cnt
1581743340,3,2500,0,C7,3,318
1581743340,3,2500,0,C8,4,347
1581743340,3,2500,1,C1,1867,108077
1581743340,3,2500,1,C2,0,15
1581743340,3,2500,1,C3,709,30016
1581743340,3,2500,1,C5,104,7760
1581743340,3,2500,1,C6,1,53
1581743340,3,2500,1,C8,15,9147
1581743340,3,4500,0,C1,112,2880
1581743340,3,4500,0,C2,41,1745
1581743340,3,4500,0,C3,31,507
1581743340,3,4500,0,C5,0,22
1581743340,3,4500,0,C6,51,10154
1581743340,3,4500,0,C7,10,407
1581743340,3,4500,0,C8,7,674
1581743340,3,4500,1,C1,1254,70800
1581743340,3,4500,1,C2,0,3
1581743340,3,4500,1,C3,777,28543
1581743340,3,4500,1,C5,27,1031
1581743340,3,4500,1,C6,15,175
1581743340,3,4500,1,C8,83,35275
1581743340,3,8000,0,C1,0,15
1581743340,3,8000,0,C2,3,234
1581743340,3,8000,0,C3,5,251
1581743340,3,8000,0,C5,2,18
1581743340,3,8000,0,C6,31,2571
1581743340,3,8000,0,C7,14,1058
1581743340,3,8000,0,C8,0,86
1581743340,3,8000,1,C1,171,8675
1581743340,3,8000,1,C3,50,1654
1581743340,3,8000,1,C5,40,1738
1581743340,3,8000,1,C6,3,114
1581743340,3,8000,1,C8,4,2839
1581743340,5,-1,0,C2,0,1
1581743340,5,0,0,C1,3,282
1581743340,5,0,0,C2,8,374
1581743340,5,0,0,C3,0,12
1581743340,5,0,0,C5,0,1
1581743340,5,0,1,C3,2,19
1581743340,5,0,1,C4,12,12
1581743340,5,0,1,C5,0,1
1581743340,5,500,0,C1,86,5851
1581743340,5,500,0,C2,8,104
1581743340,5,500,0,C3,41,1572
1581743340,5,500,0,C4,0,3
1581743340,5,500,0,C5,3,12
1581743340,5,500,0,C6,2,34
1581743340,5,500,0,C8,0,22
1581743340,5,500,1,C1,228,8512
1581743340,5,500,1,C3,118,3396
1581743340,5,500,1,C4,0,3
1581743340,5,500,1,C5,3,88
1581743340,5,500,1,C8,1,104
1581743340,5,2500,0,C1,117,15230
1581743340,5,2500,0,C2,30,272
1581743340,5,2500,0,C3,60,5183
1581743340,5,2500,0,C5,0,18
1581743340,5,2500,0,C6,8,143
1581743340,5,2500,0,C7,0,1
1581743340,5,2500,0,C8,0,45
1581743340,5,2500,1,C1,541,25813
1581743340,5,2500,1,C3,270,8699
1581743340,5,2500,1,C5,21,951
1581743340,5,2500,1,C6,0,3
1581743340,5,2500,1,C8,1,363
1581743340,5,4500,0,C1,19,889
1581743340,5,4500,0,C2,3,185
1581743340,5,4500,0,C3,10,456
1581743340,5,4500,0,C6,5,390
1581743340,5,4500,0,C8,1,75
1581743340,5,4500,1,C1,377,18556
1581743340,5,4500,1,C3,257,7160
1581743340,5,4500,1,C5,5,176
1581743340,5,4500,1,C6,2,30
1581743340,5,4500,1,C8,5,969
1581743340,5,8000,0,C1,0,36
1581743340,5,8000,0,C2,0,18
1581743340,5,8000,0,C3,4,191
1581743340,5,8000,0,C5,0,8
1581743340,5,8000,0,C6,13,800
1581743340,5,8000,0,C7,0,13
1581743340,5,8000,0,C8,0,26
1581743340,5,8000,1,C1,97,2187
1581743340,5,8000,1,C3,14,319
1581743340,5,8000,1,C5,9,258
1581743340,5,8000,1,C6,0,9
1581743340,5,8000,1,C8,0,327
1581743340,6,500,1,C1,0,1
1581743340,6,2500,0,C2,0,1
1581743340,7,0,1,C5,1,6
1581743340,7,2500,0,C2,0,1
1581743340,7,2500,1,C3,0,1
1581743340,7,2500,1,C5,0,2
1581743340,8,0,1,C5,0,2
1581743340,8,2500,1,C3,0,1
1581743400,3,-1,0,C2,0,1
1581743400,3,0,0,C1,6,267
1581743400,3,0,0,C2,77,3825
1581743400,3,0,0,C3,0,1
1581743400,3,0,0,C8,0,23
1581743400,3,0,1,C2,0,12
1581743400,3,0,1,C3,5,75
1581743400,3,0,1,C5,0,2
1581743400,3,500,0,C1,144,3246
1581743400,3,500,0,C2,54,674
1581743400,3,500,0,C3,27,521
1581743400,3,500,0,C4,0,3
1581743400,3,500,0,C5,0,132
1581743400,3,500,0,C6,3,312
1581743400,3,500,0,C7,0,177
1581743400,3,500,0,C8,2,167
1581743400,3,500,1,C1,596,29722
1581743400,3,500,1,C3,282,9424
1581743400,3,500,1,C4,0,45
1581743400,3,500,1,C5,20,556
1581743400,3,500,1,C6,0,21
1581743400,3,500,1,C8,9,2657
1581743400,3,2500,0,C1,231,6285
1581743400,3,2500,0,C2,182,3053
1581743400,3,2500,0,C3,33,836
1581743400,3,2500,0,C5,4,113
1581743400,3,2500,0,C6,13,996
1581743400,3,2500,0,C7,6,318
1581743400,3,2500,0,C8,4,355
1581743400,3,2500,1,C1,1844,106842
1581743400,3,2500,1,C2,1,16
1581743400,3,2500,1,C3,724,29876
1581743400,3,2500,1,C5,111,7704
1581743400,3,2500,1,C6,2,50
1581743400,3,2500,1,C8,14,9017
1581743400,3,4500,0,C1,108,2875
1581743400,3,4500,0,C2,45,1741
1581743400,3,4500,0,C3,29,405
1581743400,3,4500,0,C5,1,24
1581743400,3,4500,0,C6,67,10164
1581743400,3,4500,0,C7,12,407
1581743400,3,4500,0,C8,11,686
1581743400,3,4500,1,C1,1274,70012
1581743400,3,4500,1,C2,0,3
1581743400,3,4500,1,C3,748,27705
1581743400,3,4500,1,C5,37,1028
1581743400,3,4500,1,C6,14,175
1581743400,3,4500,1,C8,76,35039
1581743400,3,8000,0,C1,0,15
1581743400,3,8000,0,C2,6,236
1581743400,3,8000,0,C3,9,254
1581743400,3,8000,0,C5,4,22
1581743400,3,8000,0,C6,32,2600
1581743400,3,8000,0,C7,15,1070
1581743400,3,8000,0,C8,0,88
1581743400,3,8000,1,C1,188,8642
1581743400,3,8000,1,C3,48,1708
1581743400,3,8000,1,C5,19,1749
1581743400,3,8000,1,C6,4,117
1581743400,3,8000,1,C8,7,2841
1581743400,5,-1,0,C2,0,1
1581743400,5,0,0,C1,5,298
1581743400,5,0,0,C2,9,376
1581743400,5,0,0,C3,0,12
1581743400,5,0,1,C3,4,15
1581743400,5,0,1,C4,12,12
1581743400,5,0,1,C5,0,3
1581743400,5,500,0,C1,101,5723
1581743400,5,500,0,C2,5,98
1581743400,5,500,0,C3,36,1573
1581743400,5,500,0,C4,0,3
1581743400,5,500,0,C5,0,17
1581743400,5,500,0,C6,0,34
1581743400,5,500,0,C8,0,22
1581743400,5,500,1,C1,247,8486
1581743400,5,500,1,C3,131,3366
1581743400,5,500,1,C4,0,4
1581743400,5,500,1,C5,5,88
1581743400,5,500,1,C8,1,98
1581743400,5,2500,0,C1,124,15027
1581743400,5,2500,0,C2,32,269
1581743400,5,2500,0,C3,66,5201
1581743400,5,2500,0,C5,0,19
1581743400,5,2500,0,C6,6,141
1581743400,5,2500,0,C8,0,38
1581743400,5,2500,1,C1,514,25533
1581743400,5,2500,1,C3,268,8891
1581743400,5,2500,1,C5,21,955
1581743400,5,2500,1,C6,0,3
1581743400,5,2500,1,C8,0,379
1581743400,5,4500,0,C1,6,895
1581743400,5,4500,0,C2,6,184
1581743400,5,4500,0,C3,14,470
1581743400,5,4500,0,C6,5,389
1581743400,5,4500,0,C7,0,1
1581743400,5,4500,0,C8,0,73
1581743400,5,4500,1,C1,496,18395
1581743400,5,4500,1,C3,192,7044
1581743400,5,4500,1,C5,8,165
1581743400,5,4500,1,C6,0,29
1581743400,5,4500,1,C8,5,961
1581743400,5,8000,0,C1,1,32
1581743400,5,8000,0,C2,0,18
1581743400,5,8000,0,C3,1,155
1581743400,5,8000,0,C5,0,5
1581743400,5,8000,0,C6,15,791
1581743400,5,8000,0,C7,0,12
1581743400,5,8000,0,C8,1,31
1581743400,5,8000,1,C1,134,2200
1581743400,5,8000,1,C3,14,369
1581743400,5,8000,1,C5,20,258
1581743400,5,8000,1,C6,0,9
1581743400,5,8000,1,C8,0,325
1581743400,7,0,0,C2,0,1
1581743400,7,0,1,C5,0,1
1581743400,7,2500,1,C1,0,1
1581743400,7,2500,1,C3,0,1
1581743460,3,0,0,C1,8,267
1581743460,3,0,0,C2,69,3817
1581743460,3,0,0,C3,1,2
1581743460,3,0,0,C8,0,23
1581743460,3,0,1,C2,3,12
1581743460,3,0,1,C3,5,73
1581743460,3,0,1,C5,1,7
1581743460,3,500,0,C1,152,3248
1581743460,3,500,0,C2,51,663
1581743460,3,500,0,C3,22,516
1581743460,3,500,0,C4,0,3
1581743460,3,500,0,C5,1,133
1581743460,3,500,0,C6,3,348
1581743460,3,500,0,C7,3,179
1581743460,3,500,0,C8,2,163
1581743460,3,500,1,C1,570,29902
1581743460,3,500,1,C3,276,9596
1581743460,3,500,1,C4,0,43
1581743460,3,500,1,C5,21,560
1581743460,3,500,1,C6,1,21
1581743460,3,500,1,C8,6,2693
1581743460,3,2500,0,C1,253,6358
1581743460,3,2500,0,C2,205,3054
1581743460,3,2500,0,C3,31,880
1581743460,3,2500,0,C5,6,113
1581743460,3,2500,0,C6,14,1002
1581743460,3,2500,0,C7,3,319
1581743460,3,2500,0,C8,6,347
1581743460,3,2500,1,C1,2323,107960
1581743460,3,2500,1,C2,2,15
1581743460,3,2500,1,C3,770,29904
1581743460,3,2500,1,C5,131,7742
1581743460,3,2500,1,C6,1,53
1581743460,3,2500,1,C8,27,9130
1581743460,3,4500,0,C1,97,2908
1581743460,3,4500,0,C2,48,1787
1581743460,3,4500,0,C3,32,403
1581743460,3,4500,0,C5,0,24
1581743460,3,4500,0,C6,62,10187
1581743460,3,4500,0,C7,7,405
1581743460,3,4500,0,C8,2,679
1581743460,3,4500,1,C1,1207,70881
1581743460,3,4500,1,C2,0,3
1581743460,3,4500,1,C3,826,27460
1581743460,3,4500,1,C5,35,1031
1581743460,3,4500,1,C6,10,171
1581743460,3,4500,1,C8,65,35812
1581743460,3,8000,0,C1,1,17
1581743460,3,8000,0,C2,5,241
1581743460,3,8000,0,C3,9,270
1581743460,3,8000,0,C5,0,15
1581743460,3,8000,0,C6,38,2594
1581743460,3,8000,0,C7,14,1078
1581743460,3,8000,0,C8,0,98
1581743460,3,8000,1,C1,171,8779
1581743460,3,8000,1,C3,56,1665
1581743460,3,8000,1,C5,30,1768
1581743460,3,8000,1,C6,2,121
1581743460,3,8000,1,C8,2,2940
1581743460,5,-1,0,C2,0,1
1581743460,5,0,0,C1,2,287
1581743460,5,0,0,C2,11,387
1581743460,5,0,0,C3,0,12
1581743460,5,0,0,C5,0,1
1581743460,5,0,1,C3,4,16
1581743460,5,0,1,C4,12,12
1581743460,5,0,1,C5,0,2
1581743460,5,500,0,C1,76,5734
1581743460,5,500,0,C2,7,101
1581743460,5,500,0,C3,34,1581
1581743460,5,500,0,C4,0,3
1581743460,5,500,0,C5,0,15
1581743460,5,500,0,C6,0,34
1581743460,5,500,0,C8,0,25
1581743460,5,500,1,C1,250,8699
1581743460,5,500,1,C3,100,3319
1581743460,5,500,1,C4,0,2
1581743460,5,500,1,C5,2,98
1581743460,5,500,1,C8,0,94
1581743460,5,2500,0,C1,169,15177
1581743460,5,2500,0,C2,43,280
1581743460,5,2500,0,C3,86,5252
1581743460,5,2500,0,C5,1,24
1581743460,5,2500,0,C6,5,154
1581743460,5,2500,0,C8,0,46
1581743460,5,2500,1,C1,630,25852
1581743460,5,2500,1,C3,295,8871
1581743460,5,2500,1,C5,31,1000
1581743460,5,2500,1,C6,0,3
1581743460,5,2500,1,C8,0,363
1581743460,5,4500,0,C1,8,914
1581743460,5,4500,0,C2,3,177
1581743460,5,4500,0,C3,10,485
1581743460,5,4500,0,C5,0,1
1581743460,5,4500,0,C6,6,394
1581743460,5,4500,0,C8,1,77
1581743460,5,4500,1,C1,338,18669
1581743460,5,4500,1,C3,203,7272
1581743460,5,4500,1,C5,11,160
1581743460,5,4500,1,C6,1,30
1581743460,5,4500,1,C8,5,1042
1581743460,5,8000,0,C1,0,28
1581743460,5,8000,0,C2,0,20
1581743460,5,8000,0,C3,1,153
1581743460,5,8000,0,C5,0,6
1581743460,5,8000,0,C6,14,789
1581743460,5,8000,0,C7,0,15
1581743460,5,8000,0,C8,0,31
1581743460,5,8000,1,C1,54,2199
1581743460,5,8000,1,C3,14,370
1581743460,5,8000,1,C5,3,257
1581743460,5,8000,1,C6,0,9
1581743460,5,8000,1,C8,1,331
1581743460,6,2500,0,C2,0,1
1581743460,7,0,1,C5,0,3
1581743460,8,0,1,C5,0,4
1581743460,8,2500,1,C1,0,2
1581743520,3,-1,0,C2,0,4
1581743520,3,0,0,C1,12,274
1581743520,3,0,0,C2,84,3737
1581743520,3,0,0,C8,0,24
1581743520,3,0,1,C2,0,12
1581743520,3,0,1,C3,0,62
1581743520,3,0,1,C5,0,2
1581743520,3,500,0,C1,188,3192
1581743520,3,500,0,C2,60,661
1581743520,3,500,0,C3,32,494
1581743520,3,500,0,C4,0,3
1581743520,3,500,0,C5,0,124
1581743520,3,500,0,C6,5,326
1581743520,3,500,0,C7,4,178
1581743520,3,500,0,C8,2,117
1581743520,3,500,1,C1,736,27891
1581743520,3,500,1,C3,357,8940
1581743520,3,500,1,C4,0,42
1581743520,3,500,1,C5,18,546
1581743520,3,500,1,C6,2,21
1581743520,3,500,1,C8,3,2112
1581743520,3,2500,0,C1,281,6065
1581743520,3,2500,0,C2,218,2972
1581743520,3,2500,0,C3,40,838
1581743520,3,2500,0,C5,1,119
1581743520,3,2500,0,C6,14,992
1581743520,3,2500,0,C7,7,319
1581743520,3,2500,0,C8,2,245
1581743520,3,2500,1,C1,1959,99569
1581743520,3,2500,1,C2,0,15
1581743520,3,2500,1,C3,730,27567
1581743520,3,2500,1,C5,99,7569
1581743520,3,2500,1,C6,2,54
1581743520,3,2500,1,C8,15,7252
1581743520,3,4500,0,C1,109,2785
1581743520,3,4500,0,C2,35,1707
1581743520,3,4500,0,C3,17,370
1581743520,3,4500,0,C5,0,22
1581743520,3,4500,0,C6,70,10226
1581743520,3,4500,0,C7,16,397
1581743520,3,4500,0,C8,8,519
1581743520,3,4500,1,C1,1198,65405
1581743520,3,4500,1,C2,0,3
1581743520,3,4500,1,C3,724,25340
1581743520,3,4500,1,C5,27,998
1581743520,3,4500,1,C6,8,167
1581743520,3,4500,1,C8,74,30774
1581743520,3,8000,0,C1,1,18
1581743520,3,8000,0,C2,9,236
1581743520,3,8000,0,C3,15,254
1581743520,3,8000,0,C5,0,12
1581743520,3,8000,0,C6,30,2620
1581743520,3,8000,0,C7,18,1072
1581743520,3,8000,0,C8,0,77
1581743520,3,8000,1,C1,250,8063
1581743520,3,8000,1,C3,57,1550
1581743520,3,8000,1,C5,30,1711
1581743520,3,8000,1,C6,3,123
1581743520,3,8000,1,C8,6,2494
1581743520,5,-1,0,C1,0,1
1581743520,5,-1,0,C2,0,2
1581743520,5,0,0,C1,3,261
1581743520,5,0,0,C2,7,378
1581743520,5,0,0,C3,0,12
1581743520,5,0,0,C5,0,1
1581743520,5,0,1,C3,6,25
1581743520,5,0,1,C4,12,12
1581743520,5,0,1,C5,0,1
1581743520,5,500,0,C1,101,5463
1581743520,5,500,0,C2,9,103
1581743520,5,500,0,C3,54,1504
1581743520,5,500,0,C4,0,3
1581743520,5,500,0,C5,0,13
1581743520,5,500,0,C6,0,32
1581743520,5,500,0,C8,0,19
1581743520,5,500,1,C1,293,8156
1581743520,5,500,1,C3,140,3108
1581743520,5,500,1,C4,0,4
1581743520,5,500,1,C5,8,101
1581743520,5,500,1,C8,0,75
1581743520,5,2500,0,C1,158,14221
1581743520,5,2500,0,C2,30,249
1581743520,5,2500,0,C3,89,4887
1581743520,5,2500,0,C5,1,27
1581743520,5,2500,0,C6,3,146
1581743520,5,2500,0,C8,0,39
1581743520,5,2500,1,C1,514,24089
1581743520,5,2500,1,C3,287,7625
1581743520,5,2500,1,C5,19,975
1581743520,5,2500,1,C6,0,3
1581743520,5,2500,1,C8,2,255
1581743520,5,4500,0,C1,12,845
1581743520,5,4500,0,C2,0,174
1581743520,5,4500,0,C3,12,434
1581743520,5,4500,0,C5,0,1
1581743520,5,4500,0,C6,6,396
1581743520,5,4500,0,C8,0,57
1581743520,5,4500,1,C1,315,17383
1581743520,5,4500,1,C3,232,7023
1581743520,5,4500,1,C5,6,155
1581743520,5,4500,1,C6,0,26
1581743520,5,4500,1,C8,0,797
1581743520,5,8000,0,C1,0,25
1581743520,5,8000,0,C2,0,21
1581743520,5,8000,0,C3,3,128
1581743520,5,8000,0,C5,0,7
1581743520,5,8000,0,C6,13,806
1581743520,5,8000,0,C7,0,15
1581743520,5,8000,0,C8,0,26
1581743520,5,8000,1,C1,70,1999
1581743520,5,8000,1,C3,15,355
1581743520,5,8000,1,C5,8,256
1581743520,5,8000,1,C6,0,9
1581743520,5,8000,1,C8,1,276
1581743520,7,0,0,C2,0,1
1581743520,7,2500,0,C2,0,1
1581743520,7,2500,1,C3,0,1
1581743520,7,2500,1,C5,0,1
1581743520,8,2500,1,C5,0,1
1581743580,3,-1,0,C2,0,2
1581743580,3,0,0,C1,16,284
1581743580,3,0,0,C2,92,3699
1581743580,3,0,0,C3,0,1
1581743580,3,0,0,C8,0,21
1581743580,3,0,1,C2,1,9
1581743580,3,0,1,C3,7,61
1581743580,3,0,1,C5,0,1
1581743580,3,500,0,C1,220,3163
1581743580,3,500,0,C2,55,626
1581743580,3,500,0,C3,41,570
1581743580,3,500,0,C4,0,3
1581743580,3,500,0,C5,0,125
1581743580,3,500,0,C6,7,354
1581743580,3,500,0,C7,0,172
1581743580,3,500,0,C8,2,96
1581743580,3,500,1,C1,786,26988
1581743580,3,500,1,C3,338,8860
1581743580,3,500,1,C4,0,43
1581743580,3,500,1,C5,21,558
1581743580,3,500,1,C6,1,24
1581743580,3,500,1,C8,3,2136
1581743580,3,2500,0,C1,243,6022
1581743580,3,2500,0,C2,198,2941
1581743580,3,2500,0,C3,30,844
1581743580,3,2500,0,C5,1,116
1581743580,3,2500,0,C6,18,970
1581743580,3,2500,0,C7,11,327
1581743580,3,2500,0,C8,2,262
1581743580,3,2500,1,C1,1762,96754
1581743580,3,2500,1,C2,0,15
1581743580,3,2500,1,C3,716,27764
1581743580,3,2500,1,C5,106,7436
1581743580,3,2500,1,C6,2,55
1581743580,3,2500,1,C8,20,7448
1581743580,3,4500,0,C1,486,2773
1581743580,3,4500,0,C2,409,1680
1581743580,3,4500,0,C3,70,379
1581743580,3,4500,0,C5,2,22
1581743580,3,4500,0,C6,84,10093
1581743580,3,4500,0,C7,110,383
1581743580,3,4500,0,C8,6,564
1581743580,3,4500,1,C1,15347,63751
1581743580,3,4500,1,C2,2,3
1581743580,3,4500,1,C3,2082,28472
1581743580,3,4500,1,C5,177,987
1581743580,3,4500,1,C6,10,170
1581743580,3,4500,1,C8,80,31467
1581743580,3,8000,0,C1,0,24
1581743580,3,8000,0,C2,9,245
1581743580,3,8000,0,C3,12,274
1581743580,3,8000,0,C5,0,9
1581743580,3,8000,0,C6,33,2605
1581743580,3,8000,0,C7,15,1048
1581743580,3,8000,0,C8,0,79
1581743580,3,8000,1,C1,184,7918
1581743580,3,8000,1,C3,55,1786
1581743580,3,8000,1,C5,33,1687
1581743580,3,8000,1,C6,3,123
1581743580,3,8000,1,C8,6,2524
1581743580,5,0,0,C1,1,267
1581743580,5,0,0,C2,6,359
1581743580,5,0,0,C3,0,12
1581743580,5,0,1,C3,5,25
1581743580,5,0,1,C4,12,12
1581743580,5,0,1,C5,0,3
1581743580,5,500,0,C1,114,5310
1581743580,5,500,0,C2,7,99
1581743580,5,500,0,C3,52,1500
1581743580,5,500,0,C4,0,3
1581743580,5,500,0,C5,0,14
1581743580,5,500,0,C6,0,31
1581743580,5,500,0,C8,0,15
1581743580,5,500,1,C1,330,8007
1581743580,5,500,1,C3,130,3149
1581743580,5,500,1,C4,0,3
1581743580,5,500,1,C5,6,98
1581743580,5,500,1,C8,2,82
1581743580,5,2500,0,C1,149,13819
1581743580,5,2500,0,C2,22,238
1581743580,5,2500,0,C3,79,4775
1581743580,5,2500,0,C5,1,30
1581743580,5,2500,0,C6,5,141
1581743580,5,2500,0,C8,0,35
1581743580,5,2500,1,C1,476,23494
1581743580,5,2500,1,C3,275,8086
1581743580,5,2500,1,C5,19,953
1581743580,5,2500,1,C6,0,3
1581743580,5,2500,1,C8,2,273
1581743580,5,4500,0,C1,140,827
1581743580,5,4500,0,C2,40,164
1581743580,5,4500,0,C3,67,443
1581743580,5,4500,0,C6,6,381
1581743580,5,4500,0,C8,0,56
1581743580,5,4500,1,C1,3961,16926
1581743580,5,4500,1,C3,636,8009
1581743580,5,4500,1,C5,31,151
1581743580,5,4500,1,C6,0,25
1581743580,5,4500,1,C8,3,890
1581743580,5,8000,0,C1,0,29
1581743580,5,8000,0,C2,0,21
1581743580,5,8000,0,C3,4,111
1581743580,5,8000,0,C5,0,9
1581743580,5,8000,0,C6,11,804
1581743580,5,8000,0,C7,0,15
1581743580,5,8000,0,C8,1,25
1581743580,5,8000,1,C1,55,1960
1581743580,5,8000,1,C3,15,408
1581743580,5,8000,1,C5,5,261
1581743580,5,8000,1,C6,0,9
1581743580,5,8000,1,C8,0,280
1581743580,6,0,1,C5,0,2
1581743580,7,0,1,C5,0,5
1581743580,7,500,0,C1,0,1
1581743580,7,2500,0,C2,0,1
1581743580,8,0,1,C5,0,2
1581743640,3,-1,0,C2,0,2
1581743640,3,0,0,C1,13,290
1581743640,3,0,0,C2,81,3722
1581743640,3,0,0,C3,0,7
1581743640,3,0,0,C8,0,19
1581743640,3,0,1,C2,0,9
1581743640,3,0,1,C3,7,66
1581743640,3,0,1,C5,0,9
1581743640,3,500,0,C1,190,3269
1581743640,3,500,0,C2,46,628
1581743640,3,500,0,C3,35,559
1581743640,3,500,0,C4,0,3
1581743640,3,500,0,C5,3,126
1581743640,3,500,0,C6,7,329
1581743640,3,500,0,C7,2,176
1581743640,3,500,0,C8,1,111
1581743640,3,500,1,C1,683,27500
1581743640,3,500,1,C3,320,9091
1581743640,3,500,1,C4,0,45
1581743640,3,500,1,C5,10,571
1581743640,3,500,1,C6,3,26
1581743640,3,500,1,C8,8,2184
1581743640,3,2500,0,C1,229,6240
1581743640,3,2500,0,C2,225,2949
1581743640,3,2500,0,C3,21,834
1581743640,3,2500,0,C5,1,119
1581743640,3,2500,0,C6,13,964
1581743640,3,2500,0,C7,9,327
1581743640,3,2500,0,C8,1,264
1581743640,3,2500,1,C1,1756,99180
1581743640,3,2500,1,C2,0,15
1581743640,3,2500,1,C3,729,28731
1581743640,3,2500,1,C5,82,7478
1581743640,3,2500,1,C6,4,57
1581743640,3,2500,1,C8,12,7595
1581743640,3,4500,0,C1,100,2891
1581743640,3,4500,0,C2,46,1689
1581743640,3,4500,0,C3,18,369
1581743640,3,4500,0,C5,1,19
1581743640,3,4500,0,C6,71,10182
1581743640,3,4500,0,C7,4,377
1581743640,3,4500,0,C8,4,569
1581743640,3,4500,1,C1,955,65498
1581743640,3,4500,1,C2,0,3
1581743640,3,4500,1,C3,1042,28037
1581743640,3,4500,1,C5,10,989
1581743640,3,4500,1,C6,9,163
1581743640,3,4500,1,C8,77,31966
1581743640,3,8000,0,C1,1,23
1581743640,3,8000,0,C2,8,227
1581743640,3,8000,0,C3,13,255
1581743640,3,8000,0,C5,0,10
1581743640,3,8000,0,C6,34,2605
1581743640,3,8000,0,C7,11,1048
1581743640,3,8000,0,C8,0,84
1581743640,3,8000,1,C1,191,8172
1581743640,3,8000,1,C3,66,1742
1581743640,3,8000,1,C5,26,1659
1581743640,3,8000,1,C6,0,122
1581743640,3,8000,1,C8,5,2557
1581743640,5,-1,0,C2,0,1
1581743640,5,0,0,C1,1,290
1581743640,5,0,0,C2,8,362
1581743640,5,0,0,C3,0,12
1581743640,5,0,1,C3,8,31
1581743640,5,0,1,C4,12,12
1581743640,5,0,1,C5,0,3
1581743640,5,500,0,C1,104,5486
1581743640,5,500,0,C2,5,94
1581743640,5,500,0,C3,43,1533
1581743640,5,500,0,C4,0,3
1581743640,5,500,0,C5,0,11
1581743640,5,500,0,C6,0,32
1581743640,5,500,0,C8,0,15
1581743640,5,500,1,C1,265,8143
1581743640,5,500,1,C3,130,3308
1581743640,5,500,1,C4,0,6
1581743640,5,500,1,C5,8,100
1581743640,5,500,1,C8,1,88
1581743640,5,2500,0,C1,135,14196
1581743640,5,2500,0,C2,30,237
1581743640,5,2500,0,C3,108,4974
1581743640,5,2500,0,C5,1,28
1581743640,5,2500,0,C6,4,135
1581743640,5,2500,0,C8,0,38
1581743640,5,2500,1,C1,495,24122
1581743640,5,2500,1,C3,243,7583
1581743640,5,2500,1,C5,10,969
1581743640,5,2500,1,C6,0,3
1581743640,5,2500,1,C8,2,275
1581743640,5,4500,0,C1,13,856
1581743640,5,4500,0,C2,8,163
1581743640,5,4500,0,C3,15,414
1581743640,5,4500,0,C6,9,386
1581743640,5,4500,0,C7,0,2
1581743640,5,4500,0,C8,0,54
1581743640,5,4500,1,C1,264,17513
1581743640,5,4500,1,C3,303,7728
1581743640,5,4500,1,C5,3,161
1581743640,5,4500,1,C6,0,24
1581743640,5,4500,1,C8,3,894
1581743640,5,8000,0,C1,0,33
1581743640,5,8000,0,C2,0,20
1581743640,5,8000,0,C3,0,119
1581743640,5,8000,0,C5,0,9
1581743640,5,8000,0,C6,16,830
1581743640,5,8000,0,C7,0,16
1581743640,5,8000,0,C8,0,28
1581743640,5,8000,1,C1,77,2051
1581743640,5,8000,1,C3,22,398
1581743640,5,8000,1,C5,7,270
1581743640,5,8000,1,C6,0,9
1581743640,5,8000,1,C8,2,275
1581743640,7,0,0,C2,0,1
1581743640,7,0,1,C5,0,8
1581743640,7,8000,0,C6,1,2
1581743640,8,0,1,C5,0,1
1581743700,3,0,0,C1,13,277
1581743700,3,0,0,C2,69,3695
1581743700,3,0,0,C8,0,20
1581743700,3,0,1,C2,2,9
1581743700,3,0,1,C3,10,73
1581743700,3,0,1,C5,0,3
1581743700,3,500,0,C1,120,3222
1581743700,3,500,0,C2,55,631
1581743700,3,500,0,C3,36,581
1581743700,3,500,0,C4,0,3
1581743700,3,500,0,C5,2,125
1581743700,3,500,0,C6,3,350
1581743700,3,500,0,C7,1,172
1581743700,3,500,0,C8,0,91
1581743700,3,500,1,C1,522,26998
1581743700,3,500,1,C3,315,9020
1581743700,3,500,1,C4,0,45
1581743700,3,500,1,C5,21,560
1581743700,3,500,1,C6,3,29
1581743700,3,500,1,C8,10,2120
1581743700,3,2500,0,C1,211,6132
1581743700,3,2500,0,C2,211,2912
1581743700,3,2500,0,C3,29,770
1581743700,3,2500,0,C5,2,118
1581743700,3,2500,0,C6,14,965
1581743700,3,2500,0,C7,4,323
1581743700,3,2500,0,C8,0,251
1581743700,3,2500,1,C1,1596,95969
1581743700,3,2500,1,C2,2,13
1581743700,3,2500,1,C3,779,28830
1581743700,3,2500,1,C5,90,7312
1581743700,3,2500,1,C6,0,54
1581743700,3,2500,1,C8,16,7463
1581743700,3,4500,0,C1,105,2869
1581743700,3,4500,0,C2,37,1674
1581743700,3,4500,0,C3,20,333
1581743700,3,4500,0,C5,1,18
1581743700,3,4500,0,C6,91,10152
1581743700,3,4500,0,C7,3,378
1581743700,3,4500,0,C8,3,546
1581743700,3,4500,1,C1,904,63560
1581743700,3,4500,1,C2,0,3
1581743700,3,4500,1,C3,1215,26791
1581743700,3,4500,1,C5,14,982
1581743700,3,4500,1,C6,10,166
1581743700,3,4500,1,C8,90,31706
1581743700,3,8000,0,C1,1,21
1581743700,3,8000,0,C2,12,215
1581743700,3,8000,0,C3,7,253
1581743700,3,8000,0,C5,0,9
1581743700,3,8000,0,C6,34,2597
1581743700,3,8000,0,C7,7,1041
1581743700,3,8000,0,C8,0,92
1581743700,3,8000,1,C1,171,7879
1581743700,3,8000,1,C3,53,1702
